num_posts_x,SEVERE_TOXICITY80p_x,fixation_dict_incels_x,fixation_dict_td_x,NegativeEmotion_x,CoreHostility_x,We_x,They_x,length_x,count_repeated_x,num_posts_y,SEVERE_TOXICITY80p_y,fixation_dict_incels_y,fixation_dict_td_y,NegativeEmotion_y,CoreHostility_y,We_y,They_y,length_y,count_repeated_y,ptile
733,7.230559345156889,5.078473905831313,0.14035983156820211,4.261834885798137,7.0562715324741605,1.0335587597294884,2.19471736633916,47.0,7837,143,2.797202797202797,3.125,0.052083333333333336,3.28125,4.895833333333333,0.5729166666666666,1.4583333333333333,52.0,1920,4
127,1.574803149606299,2.5745454545454547,0.1890909090909091,2.1672727272727275,2.996363636363636,0.829090909090909,2.0363636363636366,127.0,6875,2,0.0,2.7027027027027026,0.0,5.405405405405405,8.108108108108109,0.0,5.405405405405405,121.0,37,3
10,0.0,3.5294117647058822,0.0,2.3529411764705883,2.3529411764705883,0.0,1.1764705882352942,25.5,85,107,10.2803738317757,2.161100196463654,0.0,3.880157170923379,6.4833005893909625,0.9332023575638507,1.080550098231827,55.0,2036,1
29,0.0,5.217391304347826,0.0,2.1739130434782608,2.1739130434782608,2.1739130434782608,0.8695652173913043,33.0,230,1,0.0,,,,,,,1.0,0,2
412,12.37864077669903,1.632018651641733,0.019428793471925394,3.516611618418496,7.149795997668545,1.088012434427822,1.0491548474839711,46.0,5147,4,0.0,0.0,0.0,4.878048780487805,2.4390243902439024,2.4390243902439024,0.0,49.5,41,4
28,3.571428571428571,1.313868613138686,0.145985401459854,2.7737226277372264,4.233576642335766,1.313868613138686,1.4598540145985401,112.5,685,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,126.0,25,2
627,2.2328548644338118,3.8797391400464245,0.088427102907041,3.0617884381562948,5.007184702111197,1.3042997678788548,1.923289488228142,69.0,9047,2948,2.8493894165535956,2.853536491908218,0.024793760988144075,2.7588694044989404,5.001577784790155,0.610828111617004,1.7040075733669928,67.0,44366,4
221,12.669683257918551,1.7380952380952381,0.0,3.8095238095238098,8.642857142857142,0.5476190476190477,0.9761904761904762,57.0,4200,2,0.0,0.0,0.0,8.333333333333332,8.333333333333332,0.0,0.0,100.0,36,3
76,14.473684210526317,2.583276682528892,0.06798096532970768,6.594153636981645,8.973487423521414,0.8157715839564922,0.7477906186267845,92.5,1471,5,0.0,2.898550724637681,0.0,4.3478260869565215,10.144927536231885,0.0,2.898550724637681,60.0,69,2
162,14.19753086419753,2.270987496810411,0.07655014034192395,3.5468231691758096,5.868844092880837,0.6889512630773156,1.862720081653483,92.5,3919,1,0.0,0.0,0.0,0.0,12.5,0.0,0.0,88.0,16,3
946,5.179704016913319,3.7679169170028324,0.030040339884988415,3.081280576774526,5.724830486653506,0.3647755557462879,1.7895459617200242,103.5,23302,8,0.0,1.1267605633802817,0.0,2.8169014084507045,3.943661971830986,0.5633802816901409,0.5633802816901409,180.0,355,4
889,2.0247469066366706,2.413910671667235,0.05114217524718718,2.124105011933174,3.596999659052165,0.40572792362768495,1.8820320490964881,108.0,29330,1015,2.4630541871921183,1.878030859662013,0.09992652461425422,2.648052902277737,4.132255694342395,0.46730345334313006,1.7898603967670832,94.0,34025,4
185,4.324324324324325,2.3347701149425286,0.07183908045977011,2.586206896551724,5.244252873563219,0.7543103448275862,1.903735632183908,55.0,2784,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,14,3
6,0.0,4.10958904109589,0.0,4.10958904109589,2.73972602739726,0.0,0.0,60.5,73,3,0.0,0.0,0.0,4.166666666666666,4.166666666666666,0.0,0.0,46.0,24,1
872,4.013761467889909,2.348370636669373,0.07537979821407863,3.1775484170242376,4.870694653832773,0.5624492635973559,1.4786037341992346,84.0,17246,449,4.231625835189309,2.3469857340082836,0.057524160147261846,2.611596870685688,3.612517257248044,0.3796594569719282,1.1734928670041418,75.0,8692,4
471,3.397027600849257,2.288248337028825,0.13303769401330376,2.261640798226164,3.8935698447893565,0.4079822616407982,0.9667405764966741,76.0,11275,1711,4.032729398012858,1.9004978821431224,0.07245299843947388,2.3017760273463623,3.6839563052686333,0.4049936835847514,0.9010180575165342,85.0,53828,4
176,3.4090909090909087,2.909090909090909,0.0,3.428571428571429,5.5064935064935066,0.3116883116883117,0.8831168831168832,42.0,1925,22,0.0,2.095808383233533,0.0,3.8922155688622757,3.8922155688622757,1.1976047904191618,0.8982035928143712,45.0,334,3
6,0.0,1.7241379310344827,0.0,0.0,1.7241379310344827,3.4482758620689653,3.4482758620689653,49.0,58,19,5.263157894736842,3.1645569620253164,0.0,6.962025316455696,13.291139240506327,0.0,1.89873417721519,37.0,158,1
488,2.0491803278688523,2.0399579390115665,0.06309148264984228,3.680336487907466,4.2271293375394325,1.188222923238696,3.291272344900105,68.0,9510,3,0.0,0.0,0.0,3.4482758620689653,6.896551724137931,3.4482758620689653,10.344827586206897,60.0,29,4
7,0.0,0.6172839506172839,1.2345679012345678,0.0,0.6172839506172839,0.6172839506172839,0.0,126.0,162,2,0.0,4.25531914893617,0.0,0.0,2.127659574468085,2.127659574468085,0.0,279.0,47,1
474,2.9535864978902953,1.7643067179371184,0.0565482922415743,2.8161049536304006,4.727437231395612,0.5994118977606876,0.5541732639674282,75.0,8842,4461,2.5106478368078906,1.3460107270254318,0.030795288320886904,2.672774398850309,4.226653322041727,0.36697718582390226,0.5992249852439243,72.0,77934,4
1660,13.433734939759038,2.7805575411007863,0.05003573981415296,5.947105075053609,13.359542530378842,1.379556826304503,1.143674052894925,31.0,13990,875,13.142857142857142,2.1946169772256727,0.0,5.838509316770186,11.718426501035196,1.6666666666666667,1.3354037267080745,44.0,9660,4
22,9.090909090909092,3.2175032175032174,0.06435006435006435,2.9601029601029603,6.048906048906049,0.3861003861003861,2.7027027027027026,318.0,1554,15,0.0,1.0968921389396709,0.0,3.2906764168190126,4.387568555758683,1.4625228519195612,4.387568555758683,159.0,547,2
3,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,49.0,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8,1
22,4.545454545454546,2.043269230769231,0.0,1.9230769230769231,3.245192307692308,0.3605769230769231,2.5240384615384617,115.0,832,6,0.0,2.4390243902439024,0.0,3.6585365853658534,3.6585365853658534,4.2682926829268295,1.8292682926829267,116.5,164,2
210,1.4285714285714286,1.9255455712451863,0.04813863928112966,2.7118100128369704,3.161103979460847,0.2406931964056483,1.4602053915275994,117.5,6232,26,3.8461538461538463,1.0550996483001172,0.23446658851113714,3.751465416178194,4.337631887456038,0.23446658851113714,1.1723329425556859,183.0,853,3
14,0.0,3.7914691943127963,0.0,3.3175355450236967,3.7914691943127963,0.0,0.47393364928909953,71.0,211,2181,5.823016964695094,1.859925032594524,0.02444589308996089,4.11913298565841,6.042209908735333,0.5235495436766624,1.546202737940026,90.0,49088,1
530,4.150943396226415,1.1462477243611353,0.12136740610882611,2.521744993594498,3.6140516485739327,0.7282044366529566,1.1799608927246983,94.0,14831,41,0.0,1.7500000000000002,0.125,2.125,2.375,0.125,1.0,68.0,800,4
49,0.0,0.9727626459143969,0.38910505836575876,1.3618677042801557,1.7509727626459144,0.0,0.19455252918287938,41.0,514,40,2.5,2.2530329289428077,0.5199306759098787,1.386481802426343,3.8128249566724435,0.5199306759098787,1.386481802426343,46.0,577,2
1456,2.815934065934066,1.1865668374272078,0.07881255746748983,2.9510924296160077,4.352204562371383,0.5867157055913131,1.5105740181268883,45.0,22839,91,3.296703296703297,0.6902502157031924,0.12942191544434856,3.062985332182916,4.5297670405522,0.4314063848144953,0.7765314926660914,92.0,2318,4
198,5.555555555555555,2.0821448944666288,0.17113519680547634,2.766685681688534,5.704506560182544,0.7701083856246435,0.5989731888191672,51.0,3506,93,3.225806451612903,2.4637681159420293,0.0,3.6956521739130435,8.18840579710145,0.07246376811594203,0.9420289855072465,53.0,1380,3
206,7.281553398058252,1.9835329341317365,0.0,3.5553892215568865,6.025449101796408,0.7859281437125748,0.93562874251497,52.0,2672,39,5.128205128205128,1.4732965009208103,0.0,3.314917127071823,4.41988950276243,0.3683241252302026,1.4732965009208103,66.0,543,3
7,0.0,3.571428571428571,0.0,3.571428571428571,10.714285714285714,0.0,0.0,16.0,28,2,0.0,5.0,0.0,10.0,10.0,0.0,0.0,55.5,20,1
1675,4.119402985074627,3.607840186599451,0.10533839960874308,3.340732101877281,5.564124750761822,0.8803280538730673,1.8979722358075317,130.0,53162,184,4.891304347826087,2.2910327546089135,0.08949346697691068,3.7229282262394845,5.602291032754609,1.431895471630571,2.738500089493467,129.5,5587,4
59,1.694915254237288,1.2048192771084338,0.0,2.9451137884872822,2.2757697456492636,0.0,0.4016064257028112,54.0,747,3,0.0,10.526315789473683,0.0,5.263157894736842,5.263157894736842,0.0,0.0,42.0,19,2
28,0.0,3.580562659846547,0.0,3.0690537084398977,2.7280477408354646,0.17050298380221654,1.9607843137254901,208.5,1173,267,4.49438202247191,2.5519287833827895,0.0,3.2838773491592486,4.708209693372898,0.1582591493570722,1.4243323442136497,76.0,5055,2
1037,3.085824493731919,3.0925614851186634,0.04307188697936857,2.037300254124133,4.078907696946203,0.3747254167205065,1.2361631563078779,80.0,23217,250,6.4,3.268405414328161,0.08253549026081215,2.1129085506767913,4.275338395510069,0.4126774513040607,1.2875536480686696,80.0,6058,4
236,6.779661016949152,4.0,0.0,3.8064516129032255,6.935483870967742,1.9677419354838708,2.064516129032258,50.0,3100,2,0.0,0.0,0.0,10.0,10.0,30.0,0.0,30.5,10,3
53,3.7735849056603774,2.1176470588235294,0.4705882352941176,2.0,3.058823529411765,0.5882352941176471,2.0,58.0,850,549,1.8214936247723135,1.574186815098278,0.25221777700469644,2.200382675247869,2.617846582014263,0.9045051313271874,1.148025743607584,81.0,11498,2
6,0.0,1.9867549668874174,0.0,3.9735099337748347,2.6490066225165565,4.635761589403973,0.0,103.0,151,8684,3.6849378166743434,2.9232955666969325,0.037503454265524455,3.039753661521456,6.301567249615096,0.8803442422328371,1.3728238127195926,43.0,101324,1
312,2.564102564102564,2.9721696838692244,0.027019724398811132,1.8913807079167793,3.7557416914347477,0.810591731964334,0.810591731964334,38.0,3701,67,11.940298507462686,0.658544616397761,0.03292723081988805,2.8975963121501485,5.202502469542312,1.0207441554165295,1.0207441554165295,64.0,3037,3
56,8.928571428571429,2.130044843049327,0.11210762331838565,2.0179372197309418,4.37219730941704,0.2242152466367713,0.5605381165919282,74.0,892,913,11.281489594742606,2.620272314674735,0.07866868381240545,3.546142208774584,6.408472012102874,0.4780635400907716,1.2344931921331317,87.0,16525,2
1862,6.0687432867884,2.2372589666366802,0.027379043298001327,3.4380255798490245,5.7261313411819925,0.7353228771463214,1.0990730238197677,55.0,25567,2687,1.9724599925567547,1.493777063645524,0.0639995642582859,2.528663634630573,3.6411666984394997,0.4956561997875759,1.3943734851166971,90.0,73438,4
189,3.1746031746031744,1.1187607573149743,0.04302925989672978,3.485370051635112,5.80895008605852,1.549053356282272,1.333907056798623,44.0,2324,420,3.571428571428571,2.7426160337552745,0.09041591320072333,3.7371910789632303,5.786618444846293,0.5726341169379143,0.6630500301386377,40.0,3318,3
72,6.944444444444445,0.7736943907156674,0.09671179883945842,5.029013539651837,10.251450676982591,0.0,0.3868471953578337,51.5,1034,32,9.375,0.9287925696594427,0.0,5.727554179566564,9.907120743034056,0.6191950464396285,1.8575851393188854,82.0,646,2
141,6.382978723404255,3.4691629955947136,0.05506607929515419,3.4691629955947136,5.8370044052863435,0.3854625550660793,2.2577092511013213,53.0,1816,56,7.142857142857142,3.99002493765586,0.3740648379052369,2.7431421446384037,5.486284289276807,0.3740648379052369,1.7456359102244388,51.5,802,3
101,7.920792079207921,1.7055655296229804,0.0,3.4111310592459607,6.014362657091562,0.807899461400359,0.763016157989228,80.0,2228,188,7.446808510638298,1.340847260007773,0.1165954139137194,3.556160124368442,6.471045472211426,0.5052467936261174,0.8161678973960357,99.0,5146,2
2,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,157.5,66,3,0.0,0.7653061224489796,0.0,2.2108843537414966,1.9557823129251701,0.5952380952380952,1.1904761904761905,2008.0,1176,1
89,1.1235955056179776,1.6222479721900347,0.0,3.2444959443800694,4.634994206257242,0.4634994206257242,0.4634994206257242,33.0,863,130,3.076923076923077,1.1372867587327375,0.08123476848090982,3.168155970755483,5.442729488220959,0.6498781478472786,0.8935824532900082,39.0,1231,2
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4,12534,1.6435295994893888,0.8592344214078725,0.06431611732994169,2.327665324940923,3.397914423431301,0.4082989470945736,0.9972611451159497,47.0,138379,1
170,17.058823529411764,3.4261241970021414,0.3747323340471092,4.710920770877944,8.565310492505352,1.9271948608137044,1.4989293361884368,42.0,1868,225,5.333333333333334,2.186234817813765,0.053981106612685556,3.3738191632928474,5.775978407557355,1.376518218623482,1.8353576248313088,62.0,3705,3
3,0.0,4.0,4.0,0.0,8.0,0.0,0.0,46.0,25,41,0.0,0.7861635220125787,0.0,2.358490566037736,3.30188679245283,2.358490566037736,2.515723270440252,67.0,636,1
3,0.0,0.0,0.0,2.3255813953488373,2.3255813953488373,0.0,0.0,67.0,43,1,0.0,0.0,0.0,0.0,6.25,0.0,0.0,116.0,16,1
1539,10.071474983755685,2.112496818528888,0.08271824891829982,4.485874268261644,7.692797149401883,0.9099007381012981,1.9661491473657418,42.0,15716,234,4.273504273504273,1.5226848974518334,0.06215040397762585,4.13300186451212,6.37041640770665,0.870105655686762,2.4860161591050343,61.0,3218,4
2,50.0,0.0,0.0,7.6923076923076925,23.076923076923077,0.0,0.0,71.5,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10,1
118,0.847457627118644,0.8870774394629586,0.11987532965715655,2.6852073843203073,2.6132821865260127,0.2397506593143131,0.9829777031886838,145.0,4171,22,4.545454545454546,0.5643340857787811,0.0,1.580135440180587,2.144469525959368,0.0,1.580135440180587,166.5,886,3
251,9.56175298804781,2.7881297446514837,0.06901311249137336,3.8233264320220837,6.197377501725327,1.1594202898550725,2.318840579710145,132.0,7245,273,9.157509157509157,2.0111567821491487,0.01467997651203758,3.8314738696418082,7.897827363476219,1.4826776277157956,3.2149148561362297,107.0,6812,3
275,4.0,1.7200474495848161,0.11862396204033215,2.7580071174377228,5.011862396204033,1.542111506524318,1.0379596678529062,53.0,3372,247,2.42914979757085,2.0326367019753793,0.057257371886630395,3.3781849413111935,4.924133982250215,0.4866876610363584,1.0592613799026624,55.0,3493,3
767,2.4771838331160363,1.3040238450074515,0.05122950819672131,2.7943368107302535,4.121646795827124,0.1676602086438152,2.011922503725782,109.0,21472,890,3.707865168539326,1.2698282238842773,0.11095586422289799,3.431412838004438,5.268348812361305,0.24656858716199553,2.395824771924057,110.0,24334,4
10,10.0,3.968253968253968,0.7936507936507936,1.5873015873015872,3.968253968253968,0.0,1.5873015873015872,68.0,126,19,5.263157894736842,1.710526315789474,0.0,2.5,3.9473684210526314,0.13157894736842105,1.710526315789474,198.0,760,1
359,3.3426183844011144,2.5549363894438017,0.042056566081379455,3.858689937966565,4.9837030806434655,1.7768899169382821,1.8925454736620755,102.0,9511,2244,3.5204991087344024,2.2510658455708197,0.05873993368072004,3.2003789673140695,4.471814306016106,1.1520606347702511,1.6617716721932734,90.0,52775,3
10,0.0,2.197802197802198,0.0,2.7472527472527473,3.8461538461538463,0.5494505494505495,0.0,53.0,182,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12,1
15,33.33333333333333,3.3070866141732282,0.0,3.622047244094488,8.188976377952756,0.15748031496062992,1.574803149606299,218.0,635,10,10.0,2.5889967637540456,0.0,3.8834951456310676,4.854368932038835,0.0,0.6472491909385114,149.5,309,1
1,0.0,9.375,0.0,3.125,6.25,0.0,3.125,179.0,32,1470,1.4965986394557822,1.1224354731965587,0.05294506949040371,2.123097286565189,2.5043017868960953,0.5559232296492389,1.3183322303110523,114.0,37775,1
170,1.1764705882352942,0.8779952441924272,0.1097494055240534,1.9754892994329616,1.9754892994329616,0.6036217303822937,0.6584964331443205,84.5,5467,385,0.7792207792207793,1.1042659537370685,0.09299081715680577,2.406137393932349,2.9757061490177845,0.7671742415436476,0.999651284435662,80.0,8603,3
501,2.5948103792415167,1.7419825072886297,0.12390670553935859,2.6457725947521866,3.746355685131195,0.6049562682215743,1.3921282798833818,77.0,13720,106,1.8867924528301887,1.5402298850574714,0.09195402298850575,2.0,3.1494252873563213,0.6206896551724138,1.4482758620689655,129.0,4350,4
2,0.0,0.0,0.0,10.0,20.0,0.0,0.0,61.5,20,20,10.0,0.929368029739777,0.0,1.3011152416356877,3.903345724907063,0.0,0.37174721189591076,105.5,538,1
6,16.666666666666664,2.3255813953488373,0.0,6.2015503875969,10.852713178294573,3.875968992248062,0.0,104.5,129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,40,1
131,6.106870229007633,1.5141955835962144,0.03154574132492114,4.132492113564669,6.1198738170347005,1.0410094637223974,1.1671924290220819,110.0,3170,44,6.8181818181818175,0.9157509157509158,0.0,2.838827838827839,5.21978021978022,1.282051282051282,0.3663003663003663,89.5,1092,3
121,7.43801652892562,1.4662027833001987,0.07455268389662027,4.224652087475149,6.585487077534791,0.6958250497017893,2.3359840954274356,84.0,4024,2553,13.513513513513514,1.7700292786797978,0.04753032434693334,4.6636754249211,8.59158142895167,0.5152287159207575,1.5000570363892163,77.0,52598,3
408,3.6764705882352944,3.3943375567026437,0.0782105427811669,3.0971374941342096,5.443453777569216,1.0636633818238699,1.642421398404505,60.5,6393,29,6.896551724137931,4.273504273504273,0.0,2.564102564102564,5.698005698005698,0.0,1.4245014245014245,55.0,351,4
1136,9.859154929577464,2.431684121824967,0.03611412062116288,4.2795232936078005,6.458408571084627,0.6861682918020947,1.727458769712291,53.0,16614,392,8.673469387755102,2.3232151941665253,0.13566220111921318,4.731219264032559,6.104799050364592,0.4578599287773444,0.8309309818551806,58.0,5897,4
561,2.4955436720142603,1.8716970052847917,0.08073987081620669,2.356136230182032,3.03141514973576,0.38167938931297707,1.291837933059307,81.0,13624,2790,4.480286738351254,0.7843256011144085,0.0545091151353643,2.272727272727273,3.1539579674156624,0.15747077705771909,0.7161892071952032,89.0,66044,4
2716,9.683357879234169,2.2970527404343333,0.05558428128231644,3.0377456049638054,6.035418821096174,0.610134436401241,1.3999482936918304,101.0,77360,249,9.63855421686747,1.7759708997539319,0.0320958596341072,3.8622017759708998,6.151706429870547,0.4172461752433936,1.369423344388574,158.0,9347,4
2071,3.669724770642202,2.666475315729047,0.0774971297359357,3.0281285878300803,5.3731343283582085,0.6400688863375431,1.5929965556831227,46.0,34840,5293,4.77989797846212,2.2168000370044867,0.04741199870484296,3.3662519080438504,6.431842360886257,0.614043202738332,1.6096951755400342,41.0,86476,4
683,9.077598828696926,2.325108459869848,0.047451193058568326,3.897776572668113,7.761659436008676,0.2779284164859002,1.735357917570499,90.0,14752,469,8.102345415778252,1.9842910293509715,0.013779798814937303,4.836709384042993,9.728537963345735,0.24803637866887143,1.1299435028248588,63.0,7257,4
3,33.33333333333333,1.0869565217391304,0.0,2.1739130434782608,4.3478260869565215,0.0,0.0,61.0,92,421,6.175771971496437,1.881188118811881,0.042432814710042434,3.1117397454031117,6.534653465346535,0.32531824611032534,0.7637906647807639,74.0,7070,1
63,4.761904761904762,1.5659955257270695,0.22371364653243847,4.809843400447427,6.935123042505594,0.5592841163310962,1.342281879194631,59.0,894,3,0.0,0.0,0.0,4.166666666666666,0.0,0.0,0.0,43.0,24,2
176,0.5681818181818182,0.9833795013850415,0.013850415512465375,3.005540166204986,4.61218836565097,0.47091412742382266,0.7617728531855956,106.5,7220,3924,2.089704383282365,1.1041009463722398,0.046390796066060495,2.542215624420115,4.501453578276736,0.30617925403599927,0.6417393455805035,49.0,64668,3
15,13.333333333333334,1.5706806282722512,0.0,6.806282722513089,10.471204188481675,1.5706806282722512,1.5706806282722512,48.0,191,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10,1
56,10.714285714285714,2.925243770314193,0.0,4.225352112676056,6.717226435536294,1.191765980498375,0.6500541711809318,76.0,923,6,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,96.0,112,2
