num_posts_x,SEVERE_TOXICITY80p_x,fixation_dict_incels_x,fixation_dict_td_x,NegativeEmotion_x,CoreHostility_x,We_x,They_x,length_x,count_repeated_x,num_posts_y,SEVERE_TOXICITY80p_y,fixation_dict_incels_y,fixation_dict_td_y,NegativeEmotion_y,CoreHostility_y,We_y,They_y,length_y,count_repeated_y,ptile
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10,1
18,0.0,0.0,0.5102040816326531,3.4013605442176873,4.931972789115646,1.3605442176870748,1.1904761904761905,108.0,588,26,3.8461538461538463,0.32786885245901637,0.6557377049180327,3.4426229508196724,5.081967213114754,1.639344262295082,0.32786885245901637,97.0,610,2
130,0.7692307692307693,0.07334066740007333,0.14668133480014667,1.2467913458012467,1.54015401540154,0.8067473414008067,1.0267693436010268,76.0,2727,10,10.0,0.0,0.0,0.7052186177715092,1.5514809590973202,0.5641748942172073,1.5514809590973202,47.5,709,4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,24,1
21,0.0,0.0,0.3703703703703704,1.8518518518518516,3.3333333333333335,1.1111111111111112,0.3703703703703704,51.0,270,8,0.0,0.0,0.0,1.0309278350515463,1.0309278350515463,0.0,1.0309278350515463,66.0,97,2
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,12,6,0.0,0.0,0.0,1.9607843137254901,2.6143790849673203,3.2679738562091507,3.2679738562091507,82.0,153,1
72,0.0,0.049091801669121256,0.3436426116838488,1.5709376534118802,2.110947471772214,1.3745704467353952,0.9327442317133039,83.0,2037,93,2.1505376344086025,0.23923444976076555,0.5980861244019139,2.631578947368421,3.648325358851675,0.8373205741626795,0.8373205741626795,60.0,1672,3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6,1
32,0.0,0.3412969283276451,0.3412969283276451,2.5597269624573378,4.09556313993174,0.5119453924914675,1.877133105802048,61.5,586,958,1.0438413361169103,0.17169487368162864,0.22688251165072357,2.7777777777777777,3.80794701986755,0.6867794947265146,1.6678930586215355,57.0,16308,3
46,0.0,0.16863406408094433,0.8431703204047217,1.3490725126475547,1.3490725126475547,0.927487352445194,1.6020236087689714,92.5,1186,400,0.0,0.05076571621964633,0.2538285810982317,1.742956256874524,1.4383619595566461,0.8884000338438108,1.4637448176664691,114.5,11819,3
134,6.7164179104477615,0.2147074610842727,0.05367686527106817,2.4691358024691357,4.455179817498657,2.200751476113795,0.4294149221685454,41.5,1863,2,0.0,0.0,0.0,0.0,0.0,7.142857142857142,0.0,37.0,14,4
415,1.9277108433734942,0.10785159620362382,1.0569456427955135,3.2139775668679897,4.3356341673856775,1.100086281276963,1.7471958584987057,45.0,4636,1367,3.0724213606437454,0.2777961505390568,0.6878761822871883,3.5650505985845626,4.881275216614855,1.2765394536675707,1.812289172564323,43.0,15119,4
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,51,2,0.0,0.0,0.0,3.3980582524271843,4.854368932038835,0.48543689320388345,3.3980582524271843,581.5,206,1
4,0.0,0.0,0.0,0.0,0.4975124378109453,0.0,0.4975124378109453,276.5,201,2,0.0,0.0,0.0,6.349206349206349,1.5873015873015872,0.0,1.5873015873015872,185.5,63,1
6,0.0,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,3.9603960396039604,109.0,101,18,0.0,0.0,0.23696682464454977,1.8957345971563981,3.3175355450236967,0.47393364928909953,2.3696682464454977,94.5,422,1
7,0.0,0.0,0.0,3.149606299212598,1.574803149606299,1.574803149606299,0.7874015748031495,47.0,127,39,5.128205128205128,0.0,0.4484304932735426,2.391629297458894,3.8863976083707024,1.7937219730941705,2.092675635276532,85.0,669,2
131,0.0,0.025201612903225805,0.4284274193548387,0.9576612903225806,0.8316532258064515,0.5544354838709677,1.1340725806451613,78.0,3968,110,0.0,0.02729257641921397,0.16375545851528384,0.9825327510917031,0.6823144104803494,0.5731441048034935,1.146288209606987,95.0,3664,4
3,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,90.0,39,4,0.0,0.0,0.0,1.4705882352941175,1.4705882352941175,0.0,0.0,242.5,136,1
34,2.941176470588235,0.36231884057971014,0.18115942028985507,0.7246376811594203,1.6304347826086956,0.5434782608695652,0.18115942028985507,80.0,552,85,0.0,0.24875621890547264,0.24875621890547264,2.6368159203980097,2.0398009950248754,1.9402985074626864,0.6467661691542288,95.0,2010,3
686,8.454810495626822,0.23028785982478098,0.42052565707133915,3.153942428035044,5.026282853566959,0.6658322903629537,1.381727158948686,88.0,19975,135,15.555555555555555,0.30816640986132515,0.5906522855675398,3.7236774524910117,6.00924499229584,1.1042629686697483,1.4894709809964048,113.0,3894,4
1,0.0,0.0,1.8867924528301887,1.8867924528301887,1.8867924528301887,0.0,7.547169811320755,306.0,53,1,0.0,0.0,3.8461538461538463,3.8461538461538463,3.8461538461538463,0.0,0.0,144.0,26,1
161,1.2422360248447204,0.18867924528301888,0.3234501347708895,2.2641509433962264,1.7520215633423182,1.3746630727762803,1.078167115902965,87.0,3710,5,0.0,0.0,0.0,1.2195121951219512,1.2195121951219512,1.2195121951219512,3.6585365853658534,84.0,82,4
10,0.0,0.0,0.41841004184100417,2.510460251046025,5.02092050209205,3.3472803347280333,1.6736401673640167,118.5,239,4,0.0,0.0,0.0,2.127659574468085,0.0,2.127659574468085,0.0,38.0,47,2
4,0.0,2.127659574468085,0.0,8.51063829787234,14.893617021276595,0.0,2.127659574468085,75.5,47,4,0.0,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,1.8181818181818181,67.0,55,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7,16,0.0,0.0,0.6085192697768762,0.8113590263691683,0.8113590263691683,1.0141987829614605,1.4198782961460445,99.0,493,1
161,0.0,0.11878247958426133,0.4305864884929473,1.158129175946548,1.0393466963622866,0.8463251670378619,1.365998515219005,145.0,6735,110,0.0,0.14814814814814814,0.2222222222222222,2.037037037037037,1.6666666666666667,0.4814814814814815,1.4444444444444444,108.5,2700,4
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,18,5,0.0,0.0,0.0,3.4090909090909087,2.272727272727273,0.0,0.0,95.0,88,1
5,0.0,0.5128205128205128,0.0,4.102564102564102,5.641025641025641,0.0,2.051282051282051,150.0,195,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,28,1
4,0.0,0.0,0.0,1.282051282051282,1.282051282051282,1.282051282051282,3.8461538461538463,97.0,78,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.5,96,1
135,0.0,0.15785319652722968,0.15785319652722968,1.5785319652722969,1.5785319652722969,1.3417521704814523,1.4601420678768744,71.0,2534,14,0.0,0.0,0.0,1.0638297872340425,0.5319148936170213,0.5319148936170213,0.5319148936170213,36.0,188,4
1,0.0,0.0,0.0,6.25,15.625,0.0,0.0,154.0,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5,1
10,10.0,0.7905138339920948,0.1976284584980237,2.1739130434782608,3.1620553359683794,0.3952569169960474,0.7905138339920948,116.5,506,6,0.0,0.0,0.0,2.197802197802198,2.197802197802198,1.098901098901099,4.395604395604396,77.5,182,2
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7,7,0.0,0.0,0.0,5.88235294117647,7.8431372549019605,0.0,7.8431372549019605,30.0,51,1
1,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,60.0,13,5,0.0,0.0,0.5494505494505495,1.098901098901099,1.098901098901099,0.5494505494505495,1.098901098901099,61.0,182,1
1,0.0,0.0,0.0,50.0,50.0,0.0,0.0,16.0,2,7,0.0,0.0,0.0,1.2396694214876034,1.2396694214876034,0.0,0.0,178.0,242,1
4,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,72.5,53,2,0.0,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,6.666666666666667,82.0,30,1
106,1.8867924528301887,0.08718395815170009,0.0,2.877070619006103,3.4873583260680032,1.3949433304272014,1.046207497820401,45.0,1147,10,0.0,0.0,0.0,5.555555555555555,4.166666666666666,2.7777777777777777,0.0,13.5,72,4
64,1.5625,0.49382716049382713,0.6172839506172839,1.9753086419753085,2.345679012345679,2.2222222222222223,1.3580246913580247,55.5,810,28,0.0,0.6211180124223602,1.0351966873706004,1.6563146997929608,1.8633540372670807,0.6211180124223602,2.070393374741201,90.0,483,3
5,0.0,0.0,0.0,1.3333333333333335,0.6666666666666667,0.6666666666666667,0.6666666666666667,151.0,150,8,0.0,0.0,0.6369426751592357,0.6369426751592357,1.910828025477707,1.910828025477707,2.547770700636943,75.0,157,1
266,0.7518796992481203,0.16642396505096732,0.10401497815685459,1.5602246723528188,1.9554815893488662,0.6448928645724984,0.8113168296234657,63.5,4807,2,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,42.5,15,4
16,0.0,0.0,0.3003003003003003,1.2012012012012012,1.5015015015015014,1.8018018018018018,0.9009009009009009,97.0,333,99,0.0,0.03885003885003885,0.3108003108003108,1.554001554001554,2.0202020202020203,1.7871017871017871,1.2432012432012431,82.0,2574,2
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11,1
48,0.0,0.0,0.390625,1.953125,1.7578125,2.5390625,1.171875,45.5,512,17,0.0,0.0,0.0,3.007518796992481,3.7593984962406015,0.0,4.511278195488721,29.0,133,3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,6.25,85.0,16,1
47,0.0,0.3205128205128205,0.4273504273504274,1.7094017094017095,2.564102564102564,0.5341880341880342,2.1367521367521367,90.0,936,114,5.263157894736842,0.6297795771479981,0.8996851102114259,3.508771929824561,4.81331533963113,0.8996851102114259,2.3391812865497075,87.5,2223,3
17,0.0,0.0,0.39370078740157477,1.1811023622047243,2.7559055118110236,1.968503937007874,1.968503937007874,53.0,254,1,0.0,0.0,0.0,5.747126436781609,5.747126436781609,4.597701149425287,1.1494252873563218,476.0,87,2
18,5.555555555555555,0.0,1.3513513513513513,4.954954954954955,9.90990990990991,0.9009009009009009,0.45045045045045046,38.5,222,1,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,185.0,36,2
16,0.0,0.5235602094240838,0.5235602094240838,4.18848167539267,2.6178010471204187,1.0471204188481675,1.0471204188481675,110.0,382,9,0.0,0.0,0.8097165991902834,4.048582995951417,4.048582995951417,0.0,1.214574898785425,87.0,247,2
54,0.0,0.13850415512465375,0.09233610341643582,2.4007386888273317,3.32409972299169,0.9695290858725761,1.662049861495845,131.0,2166,1,0.0,0.0,0.0,14.285714285714285,14.285714285714285,0.0,14.285714285714285,33.0,7,3
141,0.0,0.08837044892188052,0.5655708731000354,2.3683280311063983,1.67903852951573,0.830682219865677,1.519971721456345,181.0,5658,198,0.0,0.03276897870016384,0.21845985800109227,2.075368651010377,1.4309120699071545,1.2998361551064992,1.616602949208083,191.5,9155,4
465,1.935483870967742,0.16504126031507876,1.0352588147036759,2.64066016504126,3.3758439609902475,0.6301575393848462,1.3053263315828958,54.0,6665,1015,0.8866995073891626,0.1678478179783663,1.165609847071988,2.8440880268556508,3.123834390152928,1.0164117866467737,1.6132040283476317,42.0,10724,4
4,0.0,0.0,0.0,2.272727272727273,4.545454545454546,2.272727272727273,9.090909090909092,31.5,44,4,0.0,0.0,0.0,1.0204081632653061,0.0,1.0204081632653061,0.0,118.0,98,1
38,0.0,0.032658393207054215,0.2939255388634879,2.0901371652514698,2.5800130633572826,0.5878510777269758,1.2083605486610058,340.0,3062,37,0.0,0.0501002004008016,0.501002004008016,1.4529058116232465,2.2044088176352705,0.6513026052104208,1.25250501002004,143.0,1996,3
39,2.564102564102564,0.0,0.0,2.9714285714285715,4.457142857142857,0.8,1.8285714285714287,75.0,875,2,0.0,0.0,0.0,2.3255813953488373,6.976744186046512,0.0,0.0,111.5,43,3
5,0.0,0.0,0.0,2.127659574468085,2.127659574468085,2.127659574468085,2.127659574468085,38.0,47,16,6.25,0.7246376811594203,2.1739130434782608,0.7246376811594203,2.1739130434782608,2.1739130434782608,0.7246376811594203,49.5,138,1
67,4.477611940298507,0.43668122270742354,0.6550218340611353,3.1659388646288207,4.039301310043668,0.5458515283842794,0.10917030567685589,84.0,916,2,50.0,0.0,0.0,12.5,25.0,0.0,0.0,76.5,16,3
48,0.0,0.18501387604070307,1.8501387604070305,1.6651248843663276,1.4801110083256246,0.18501387604070307,1.4801110083256246,69.5,1081,871,2.1814006888633752,0.20434972996642825,1.3282732447817838,2.736826740621807,4.065099985403591,0.9998540359071668,2.4084075317471902,64.0,13702,3
99,0.0,0.046189376443418015,0.3695150115473441,1.5704387990762125,1.1085450346420322,0.6004618937644343,1.8013856812933025,97.0,2165,114,0.0,0.06756756756756757,0.16891891891891891,1.891891891891892,1.3513513513513513,0.6756756756756757,1.0472972972972974,118.5,2960,3
9,0.0,0.0,0.4166666666666667,2.083333333333333,2.083333333333333,0.4166666666666667,3.75,86.0,240,5,0.0,0.5988023952095809,0.0,2.3952095808383236,2.3952095808383236,0.0,3.592814371257485,127.0,167,2
37,0.0,0.516795865633075,1.03359173126615,1.421188630490956,2.1963824289405682,0.0,2.0671834625323,92.0,774,366,1.092896174863388,0.11835875854813256,0.3945291951604419,2.709100473435034,3.300894266175697,0.9600210415570752,2.0384008416622827,74.5,7604,3
35,0.0,0.0,0.2380952380952381,1.6666666666666667,1.4285714285714286,0.7142857142857143,0.9523809523809524,37.0,420,15,0.0,0.0,0.0,4.0,4.0,0.8,2.0,66.0,250,3
10,0.0,0.0,2.1739130434782608,3.804347826086957,3.260869565217391,0.0,1.0869565217391304,78.5,184,81,2.4691358024691357,0.07727975270479134,0.2704791344667697,2.8593508500772797,2.975270479134467,0.6955177743431221,2.1638330757341575,144.0,2588,2
12,0.0,0.0,0.5093378607809848,2.3769100169779285,2.3769100169779285,0.6791171477079796,2.886247877758913,147.5,589,64,0.0,0.032061558191728116,0.3847386983007374,1.7313241423533183,1.9557550496954152,0.545046489259378,2.084001282462328,200.5,3119,2
