num_posts_x,SEVERE_TOXICITY80p_x,fixation_dict_incels_x,fixation_dict_td_x,NegativeEmotion_x,CoreHostility_x,We_x,They_x,length_x,count_repeated_x,num_posts_y,SEVERE_TOXICITY80p_y,fixation_dict_incels_y,fixation_dict_td_y,NegativeEmotion_y,CoreHostility_y,We_y,They_y,length_y,count_repeated_y,ptile
24,0.0,2.7066569129480618,0.21945866861741037,2.852962692026335,2.6335040234089244,0.36576444769568395,0.7315288953913679,260.0,1367,5,0.0,1.7301038062283738,0.0,2.0761245674740483,2.0761245674740483,0.0,1.0380622837370241,230.0,289,2
136,12.5,4.307954787801236,0.06397952655150352,4.201322243548731,6.90978886756238,0.8530603540200469,2.345915973555129,166.5,4689,104,14.423076923076922,3.825746998045239,0.027925160569673275,3.825746998045239,8.8802010611561,1.3404077073443172,3.0996928232337337,147.0,3581,3
44,11.363636363636363,5.979381443298969,0.2061855670103093,1.8556701030927836,5.051546391752577,1.134020618556701,1.443298969072165,77.5,970,57,5.263157894736842,5.465742879137799,0.07698229407236336,3.541185527328714,5.850654349499615,0.3849114703618168,1.077752117013087,84.0,1299,3
207,3.3816425120772946,3.2384917881101085,0.08096229470275272,3.0881332408049964,4.672681008558871,0.1503585473051122,2.3363405042794354,169.0,8646,211,8.530805687203792,3.273998728544183,0.09535918626827718,3.71900826446281,6.2513244331426145,0.1589319771137953,2.5217207035388856,197.0,9438,4
4,0.0,5.952380952380952,1.1904761904761905,2.380952380952381,4.761904761904762,0.0,2.380952380952381,104.0,84,7,0.0,2.882483370288248,0.0,3.7694013303769403,5.321507760532151,0.0,1.9955654101995564,254.0,451,1
152,3.9473684210526314,4.205607476635514,0.05192107995846314,3.47871235721703,4.534440983039114,1.7826237452405678,1.9037729318103151,189.0,5778,823,4.981773997569866,4.174133024138295,0.03513579986648396,3.0005973085977304,4.413056463230385,0.8186641368890764,1.7954393731773304,144.0,28461,4
9,55.55555555555556,4.022988505747127,0.0,4.022988505747127,9.003831417624522,0.19157088122605362,1.9157088122605364,299.0,522,4,0.0,4.2105263157894735,0.0,3.684210526315789,4.736842105263158,0.0,1.0526315789473684,281.5,190,1
1,0.0,9.375,0.0,3.125,6.25,0.0,3.125,179.0,32,332,2.710843373493976,3.4370946822308692,0.04053177691309987,2.3832684824902723,3.09662775616083,0.46206225680933855,1.6861219195849546,174.5,12336,1
28,3.571428571428571,2.437785678009142,0.10157440325038089,1.8791264601320468,2.082275266632809,0.7618080243778568,0.5078720162519045,190.0,1969,73,1.36986301369863,3.8492706645056725,0.08103727714748785,1.985413290113452,3.2820097244732573,0.9319286871961102,1.499189627228525,130.0,2468,2
150,5.333333333333334,3.1926262356398607,0.17365749398877905,2.631578947368421,4.007480630510286,0.46753940689286666,1.6297087897408495,155.0,7486,40,2.5,2.4301777294160316,0.0,1.595937613347842,3.010518679724338,0.4352557127312296,1.3057671381936888,232.5,2757,4
38,13.157894736842104,4.057480980557903,0.08453085376162299,4.649196956889265,6.931530008453085,0.9298393913778529,1.098901098901099,147.0,1183,9,11.11111111111111,2.375296912114014,0.0,3.32541567695962,5.225653206650831,2.375296912114014,0.7125890736342043,177.0,421,2
35,17.142857142857142,2.2877084141139976,0.038774718883288095,4.575416828227995,6.901899961225282,0.34897246994959286,2.6366808840635905,168.0,2579,607,27.01812191103789,4.3360812258395045,0.04657444925713753,4.95086395603372,9.90172791206744,0.46574449257137535,1.7279120674398025,130.0,21471,2
162,7.4074074074074066,5.8239398819108965,0.05367686527106817,3.1669350509930223,6.763285024154589,0.9125067096081589,1.5834675254965112,79.0,3726,13,15.384615384615385,8.379888268156424,0.0,2.793296089385475,7.262569832402235,0.0,2.2346368715083798,69.0,179,4
287,26.480836236933797,5.92896976812445,0.0733783387144115,5.532726739066628,9.025535661872615,0.6604050484297036,2.0252421485177576,106.0,6814,98,23.46938775510204,5.213089802130898,0.15220700152207,5.403348554033485,8.257229832572298,0.532724505327245,1.06544901065449,100.0,2628,4
156,3.205128205128205,4.2563845768652975,0.08345852111500583,2.7374394925721917,3.57202470372225,0.4506760140210316,1.6858621265231182,164.5,5991,369,6.504065040650407,3.3853996470818903,0.06535520554212143,2.646885824455918,3.7513887981177696,0.11110384942160643,1.0914319325534279,176.0,15301,4
986,16.63286004056795,3.9212657501599844,0.046340225522430875,3.16658207736611,6.878213473972241,0.6531765121256923,1.533640797051879,198.0,45317,100,19.0,3.405128205128205,0.0,4.43076923076923,8.697435897435897,0.49230769230769234,1.948717948717949,201.5,4875,4
590,7.288135593220339,5.146529278156335,0.11633704503905601,3.24635754251842,6.104924934906653,0.7312614259597806,1.8946318763503407,120.5,18051,1154,10.918544194107453,4.756941859599493,0.05459192535794933,3.372292116429688,6.563438298717089,0.5980297277848086,2.0869004193652447,135.5,40299,4
239,12.133891213389122,4.509004863941106,0.05258314710135402,4.259234915209675,8.741948205600107,0.23662416195609307,2.1164716708294993,140.0,7607,112,16.071428571428573,5.87515299877601,0.0,5.54875560995512,11.954304365565076,0.1631986944104447,1.3055895552835577,88.5,2451,4
1,0.0,1.25,0.0,2.5,5.0,0.0,0.0,438.0,80,98,12.244897959183673,5.187207488299532,0.0390015600624025,3.2761310452418098,7.6053042121684875,0.27301092043681746,1.1700468018720749,114.5,2564,1
39,2.564102564102564,2.1765787860208463,0.030656039239730225,3.126916002452483,4.5370938074800735,0.33721643163703247,0.797057020232986,396.0,3262,517,7.930367504835589,3.3218572624918585,0.041872150367544436,2.865916069600819,5.6666976830743465,0.2186656741416209,0.9118823857820787,149.0,21494,2
3,33.33333333333333,3.0927835051546393,0.0,4.123711340206185,7.216494845360824,0.0,0.0,225.0,97,15,13.333333333333334,5.042016806722689,0.21008403361344538,3.1512605042016806,7.773109243697479,1.2605042016806722,1.4705882352941175,146.0,476,1
42,4.761904761904762,3.0927835051546393,0.15086748805632386,3.872265526778979,5.129494593915012,0.35202413879808897,2.2127231581594167,425.5,3977,438,10.045662100456621,2.8194950280312643,0.11662642713917419,3.386258542374269,4.591398289479068,0.4705978638949134,2.1565658632401683,458.5,48874,3
325,3.6923076923076925,4.214459506430309,0.03475842891901286,2.380952380952381,3.6670142509558565,0.6951685783802573,1.6510253736531109,142.0,11508,18,11.11111111111111,4.646464646464646,0.20202020202020202,3.4343434343434343,3.8383838383838382,0.20202020202020202,0.8080808080808081,129.5,495,4
383,17.232375979112273,3.821948341418644,0.06555657532450505,3.6646125606398323,6.404877409204143,0.6162318080503475,1.3045758489576504,161.0,15254,9,11.11111111111111,3.982300884955752,0.0,1.7699115044247788,2.2123893805309733,2.2123893805309733,1.3274336283185841,121.0,226,4
22,4.545454545454546,4.768211920529802,0.0,2.251655629139073,3.3112582781456954,0.5298013245033113,0.9271523178807948,173.5,755,26,3.8461538461538463,4.228855721393035,0.0,2.736318407960199,3.8557213930348255,0.12437810945273632,1.4925373134328357,143.5,804,2
39,25.64102564102564,11.11111111111111,0.0,4.292929292929292,9.848484848484848,0.25252525252525254,0.7575757575757576,36.0,396,1,100.0,1.639344262295082,0.0,9.836065573770492,24.59016393442623,4.918032786885246,0.0,341.0,61,2
77,15.584415584415584,3.367748279252704,0.0,2.704031465093412,5.285152409046214,0.24582104228121926,1.991150442477876,221.0,4068,35,5.714285714285714,3.2560214094558426,0.04460303300624443,2.5423728813559325,3.791257805530776,0.35682426404995543,1.6057091882247994,312.0,2242,3
1,0.0,1.7241379310344827,0.0,3.4482758620689653,5.172413793103448,0.0,0.0,364.0,58,138,11.594202898550725,5.973295853829937,0.0,3.0920590302178494,7.238229093464511,0.21082220660576245,1.7568517217146873,60.0,2846,1
108,6.481481481481481,2.8689150007630095,0.10682130321989927,2.2432473676178852,3.082557607202808,0.41202502670532576,1.1139935907218068,276.0,6553,2,0.0,3.614457831325301,0.0,1.2048192771084338,2.4096385542168677,2.4096385542168677,0.0,222.0,83,3
6,0.0,2.696078431372549,0.24509803921568626,1.715686274509804,2.450980392156863,0.24509803921568626,2.941176470588235,301.0,408,7,28.57142857142857,3.4482758620689653,0.0,3.4482758620689653,5.835543766578249,0.0,2.122015915119363,332.0,377,1
35,8.571428571428571,5.658056580565805,0.36900369003690037,3.075030750307503,5.043050430504305,0.36900369003690037,2.8290282902829027,116.0,813,726,11.570247933884298,6.405001736714137,0.05557485237929837,3.3553317124001394,7.398402222994095,0.45154567558179926,2.125738103508162,76.0,14395,2
48,14.583333333333334,7.210884353741497,0.27210884353741494,3.6734693877551026,8.843537414965986,0.40816326530612246,0.9523809523809524,79.0,735,5,0.0,8.860759493670885,0.0,2.5316455696202533,6.329113924050633,0.0,2.5316455696202533,78.0,79,3
27,0.0,2.5082508250825084,0.0,2.046204620462046,3.036303630363036,0.7920792079207921,2.442244224422442,218.0,1515,25,0.0,2.0626151012891345,0.0,1.2523020257826887,1.9521178637200736,0.2578268876611418,0.7366482504604052,295.0,2715,2
42,2.380952380952381,3.5107587768969424,0.11325028312570783,3.9071347678369195,5.209513023782559,0.622876557191393,1.868629671574179,191.5,1766,3,0.0,11.538461538461538,0.0,0.0,3.8461538461538463,0.0,0.0,28.0,26,3
315,24.444444444444443,4.124398370973713,0.029618659755646058,3.9540910773787483,7.663828211773417,0.7108478341355053,1.4365049981488338,122.0,13505,440,21.136363636363637,5.000772916988716,0.007729169887154119,3.331272221363426,7.443190601329418,0.34781264492193537,1.5844798268665943,89.0,12938,4
45,4.444444444444445,1.4635288607891348,0.05854115443156539,1.9435663271279708,1.1591148577449948,0.44491277367989696,0.8781173164734809,671.0,8541,110,3.6363636363636362,1.897784446994439,0.11474975726012888,2.224379909965575,1.8359961161620622,0.6178833083237708,1.1739782858151646,304.0,11329,3
230,3.4782608695652173,4.350910380704658,0.04729250413809411,3.180420903286829,5.66327737053677,0.7685031922440294,1.2887207377630645,152.5,8458,119,5.88235294117647,3.894839337877313,0.03245699448231094,3.11587147030185,5.858487504057124,0.795196364816618,2.25576111652061,195.0,6162,4
5,0.0,17.142857142857142,0.0,5.714285714285714,11.428571428571429,0.0,2.857142857142857,40.0,35,1,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,49.0,7,1
143,12.587412587412588,4.995711835334477,0.02144082332761578,3.430531732418525,6.625214408233276,1.3293310463121784,2.530017152658662,163.0,4664,4,25.0,4.854368932038835,0.9708737864077669,2.912621359223301,6.796116504854369,0.9708737864077669,0.0,134.0,103,3
51,7.8431372549019605,8.201438848920864,0.0,4.028776978417266,5.0359712230215825,0.4316546762589928,0.5755395683453237,59.0,695,209,6.698564593301436,11.583206879109763,0.0,3.1360647445624683,7.53667172483561,0.4046535154274153,0.9104704097116844,37.0,1977,3
32,9.375,5.563093622795115,0.0,2.9850746268656714,5.834464043419267,1.2211668928086838,1.7639077340569878,123.5,737,1,0.0,10.0,0.0,0.0,0.0,20.0,0.0,54.0,10,2
