venue,date_post,SEVERE_TOXICITY,SEVERE_TOXICITY80p,fixation_dict_incels,fixation_dict_td,NegativeEmotion,CoreHostility,We,They,fixation_dict_incels_norm,fixation_dict_td_norm,NegativeEmotion_norm,CoreHostility_norm,We_norm,They_norm,length,count_repeated,intervention_flag,date_idx
/r/Incels,2017-08-05,42.53480249436088,10.902255639097744,3.898786470436354,0.05163955589981926,3.3393579481883124,5.714777519579998,0.5938548928479216,2.151648162492469,0.07289045399882037,0.0004367311887584105,0.04466661952173883,0.07637089292009283,0.006345289278105599,0.016383419695272936,172.5,11619,0,-94
/r/Incels,2017-08-06,43.037402798019826,9.570957095709572,4.182041820418204,0.08200082000820008,3.230832308323083,5.420254202542026,0.4100041000410004,1.8778187781877818,0.06891619347116082,0.0006825636521171871,0.03954321925720187,0.07032492190593223,0.005394430642608262,0.0163111689991612,149.0,12195,0,-93
/r/Incels,2017-08-07,41.22250721967067,9.580838323353294,4.289297658862877,0.05016722408026755,3.177257525083612,5.4682274247491645,0.6354515050167224,2.023411371237458,0.07128293725773308,0.0005257188679817107,0.03352331419061125,0.06428701570521488,0.005666600114557017,0.017281456702515897,142.0,11960,0,-92
/r/Incels,2017-08-08,40.396105705190315,7.958477508650519,3.597003868631163,0.11523582187834389,2.8068153757510905,4.765824347682937,0.5597168491233847,1.3828298625401267,0.06364226410362525,0.0011370412877212395,0.03686196736578289,0.06118735454030039,0.006202938282512679,0.013827985390087451,160.0,12149,0,-91
/r/Incels,2017-08-09,40.0646883303693,8.122362869198312,3.893977504627213,0.059323240472687576,2.8498884723079114,4.852641070665844,0.5172986569218356,1.7393574106591998,0.0690786952369574,0.0006447661068845935,0.03681818343151718,0.06795696337831808,0.004892141690583012,0.016883079699196373,153.5,42142,0,-90
/r/Incels,2017-08-10,37.82859008026432,6.167400881057269,3.67244456544756,0.06655171370662795,2.8133224430529085,4.262334755119944,0.6019905012554073,1.8331972048280243,0.06367291077922835,0.0004750526533907015,0.03162619830509351,0.05195969109182103,0.006708464687654738,0.018612098706409584,172.0,33057,0,-89
/r/Incels,2017-08-11,38.446557205140174,6.775700934579438,3.865385695825608,0.09270183718186414,2.682734985111523,4.7221754031125345,0.5983482218102141,1.724816000898927,0.07037514298790445,0.001251143077658,0.03181833848997295,0.06206524007436862,0.00545298222124607,0.016251938806696405,162.0,35598,0,-88
/r/Incels,2017-08-12,38.00053361812911,6.017505470459518,4.015263835889458,0.07777750771698709,2.731934958559172,4.489220523539849,0.5152759886250395,1.7961743188391708,0.07222847253064853,0.0005806560716810128,0.03323690580232538,0.057252467405068244,0.004992548542186298,0.017545280509909302,156.0,41143,0,-87
/r/Incels,2017-08-13,38.497217925771714,6.659619450317125,3.6881483521527585,0.08491691912237216,2.7379968787294593,4.530432387771963,0.47048563297530527,1.7809602497016432,0.07390696487182867,0.0009357507935372885,0.03479944704543522,0.06211684326059881,0.005114573738028496,0.01614902386268223,162.5,43572,0,-86
/r/Incels,2017-08-14,36.69175781304345,5.072463768115942,3.7473898075512166,0.07336757153338225,2.7823240589198037,4.32304306112083,0.7111010779389356,1.839832947683278,0.06902703917900135,0.0005810024881843703,0.030618893434594483,0.05253448387209498,0.006538277813091887,0.0164872288984849,160.0,17719,0,-85
/r/Incels,2017-08-15,40.639705554218075,8.132260947274352,3.790610200541794,0.06236479507318119,3.063670557970026,4.97943910662431,0.5612831556586307,1.6741049677457074,0.06794182723368207,0.0006387724141369391,0.03547972646673592,0.0637058318289629,0.006476664084837253,0.014896260592564563,171.0,51311,0,-84
/r/Incels,2017-08-16,36.59908983083249,6.3720452209660845,3.7321575700892957,0.069031554100697,2.609838109871512,4.126305475761017,0.4609526354465896,1.6857060146525042,0.06954786001127532,0.0005556865457115313,0.034116393473014456,0.05597707210217712,0.004419976876204946,0.014085829690301198,169.0,44907,0,-83
/r/Incels,2017-08-17,39.7036387164306,8.498583569405099,3.664217358255209,0.044828191085037127,2.8495137115793168,4.4847681602900185,0.5886136394644006,1.7599937630342837,0.07083821818782195,0.0005701467958667439,0.037158327946688725,0.0645925041899469,0.0059758052204875005,0.017419779977723628,162.0,51307,0,-82
/r/Incels,2017-08-18,37.35150054159367,7.082945013979497,3.4246325540683467,0.058353696341952664,2.618622123345126,4.358291695539589,0.5014770779386557,1.5317845289762573,0.065027636789113,0.0006484261889557919,0.03293607725927046,0.06072904022274305,0.005310251735610616,0.014597686234509234,164.0,54838,0,-81
/r/Incels,2017-08-19,38.93947158443444,6.555269922879177,3.83878257387225,0.06579135558797448,2.7746789095797935,4.579650447667268,0.7179839240252868,1.8736233873966648,0.0726820603909879,0.0006627435634835687,0.03189132071843894,0.058766965357807156,0.0076068301913847555,0.018431723557395707,154.0,34959,0,-80
/r/Incels,2017-08-20,39.40554893669525,7.904761904761905,3.9128983814450193,0.06257300183547472,2.9930752544635406,4.7659769731353245,0.5276989821458369,1.9230769230769231,0.07014500668303636,0.0005344640229518415,0.03534238418093983,0.06453225963147177,0.00574289127813336,0.016685735586058206,159.0,47944,0,-79
/r/Incels,2017-08-21,38.32454124110692,8.176100628930817,3.742466637968145,0.07264313387860526,2.730843736547568,4.4312311665949204,0.6537882049074473,1.5362677572105037,0.08280757885107198,0.0005879225857600847,0.03748499605160693,0.06364137248391968,0.006592299420467302,0.01519358343381078,147.0,37168,0,-78
/r/Incels,2017-08-22,40.25691746233847,10.81081081081081,3.909133156556682,0.09567808425138732,2.7691971241901534,4.816708127169842,0.6396763347092753,1.5827888794729503,0.07549533362675662,0.000815931046172046,0.0341976935938815,0.067593117046229,0.0063273399000638355,0.014644794203758709,156.0,36581,0,-77
/r/Incels,2017-08-23,39.15320546184915,7.175712971481141,4.01295577413132,0.08097358832075068,3.0103122246302605,5.141822858367668,0.6215913691681154,1.6004191573983664,0.07330446769964952,0.0007088557770102806,0.03444184827670572,0.06261554337058545,0.005935897941115841,0.015313731172549546,143.0,41989,0,-76
/r/Incels,2017-08-24,37.89832940992359,7.25883476599809,3.8658052529347184,0.05067139599695972,2.744700616501985,4.328181741406976,0.7072882357908961,1.623595980069251,0.07140337698887785,0.000378819422344335,0.032606183725204387,0.06189008595495354,0.006201045491245646,0.015696936630475274,159.0,47364,0,-75
/r/Incels,2017-08-25,39.011142643167396,8.687782805429864,3.619346565353035,0.07464543418760886,2.702547514689839,4.373456849197083,0.5550557926770916,1.6479415086033646,0.07667098480826748,0.0005237182309728774,0.03342413542251523,0.06287435389714158,0.005367129820383358,0.01492528293490995,155.0,52247,0,-74
/r/Incels,2017-08-26,39.86054970819551,9.868421052631579,3.518198933165987,0.06863821775964857,3.078914339504236,4.82036397866332,0.5491057420771885,1.6492783181675557,0.0699803309918379,0.000687220089188,0.03890880027226412,0.06613781346844769,0.005003329730705518,0.014550679802548476,163.0,50992,0,-73
/r/Incels,2017-08-27,39.27364896857563,7.956777996070727,3.6568067086653597,0.06258083357670324,2.6492552880804374,4.2471525720722605,0.38591514038967,1.3830364220451417,0.0698410354336129,0.0004913255571098633,0.0313886154655345,0.05962080416534086,0.00395656990826407,0.01342033513357746,150.5,47938,0,-72
/r/Incels,2017-08-28,38.224838231723254,8.699254349627175,3.9560925298364515,0.0699867393546486,2.738691616325328,4.62833357890084,0.47333136879328125,1.4770885516428467,0.07494170638985453,0.0005543828994017124,0.03533037862414553,0.06843253627283671,0.004644133507791784,0.013696837086391047,144.0,54296,0,-71
/r/Incels,2017-08-29,39.348435297259435,7.332722273143904,4.1714680802028115,0.03226549896289468,2.7425674118460472,5.003457017746024,0.5646462318506568,1.6916340170546207,0.07012496340960248,0.0002874767320252144,0.03124594188981197,0.06509292074866536,0.0050660709877031656,0.014939589728508614,144.0,43390,0,-70
/r/Incels,2017-08-30,39.21020624154525,8.267716535433072,3.915930237995044,0.05844671997007528,2.898957310515734,4.883807920699491,0.5657642493103288,1.629494552765699,0.07343115734671991,0.0004212937473244269,0.03551544305399452,0.06846465897255641,0.005457229039913564,0.014984661281378165,144.5,42774,0,-69
/r/Incels,2017-08-31,40.757580459374964,10.354477611940299,4.0556927913766,0.05165057264765327,2.9777677969907925,5.2593757017740845,0.637772288344936,1.7403997305187515,0.07420578820430533,0.0005632595885244225,0.03556058053638009,0.06599552128632288,0.00589360000574497,0.016184480830592356,145.5,44530,0,-68
/r/Incels,2017-09-01,38.81279368938378,9.513513513513514,3.940362087326944,0.039936102236421724,2.9179978700745473,5.042598509052183,0.516506922257721,1.5122470713525027,0.07931672884010456,0.00026912181491850723,0.03712744645448185,0.07187686735724128,0.004798719504579809,0.013318448168990018,143.0,37560,0,-67
/r/Incels,2017-09-02,41.02074438786181,11.734028683181226,3.6828359303929337,0.05869061243654077,2.969744989288963,5.214660914986648,0.4988702057105966,1.5259559233500601,0.082222171120473,0.0006422306752465227,0.039687331820827725,0.07678225475564367,0.00481125897633501,0.014359441620315633,141.0,34077,0,-66
/r/Incels,2017-09-03,38.16387909058403,8.34326579261025,3.9270025649341074,0.07075680297178573,2.9423037235767566,4.935287007282054,0.436333618326012,1.5507532651316371,0.07305360806628472,0.0005636222763241457,0.03226237247360543,0.060485483778957926,0.004541848048424196,0.016684950339149754,145.0,33919,0,-65
/r/Incels,2017-09-04,38.60046517372924,10.21087680355161,3.787417621681709,0.04764047322870074,2.768440833178943,5.094883942513829,0.64049969563031,1.614482703861525,0.07407147732777304,0.0005852143132898119,0.032963294450757505,0.06627835950151886,0.005681259584138816,0.014801111530742648,143.0,37783,0,-64
/r/Incels,2017-09-05,38.97730901529139,8.458646616541353,4.321795617607136,0.055749466744231146,2.8504944735311226,4.973821989528796,0.448419623812294,1.5561372891215823,0.0765863845619686,0.00040758305296396464,0.034157309202253024,0.06532037107951688,0.003952416872702836,0.014752642844763315,136.0,41256,0,-63
/r/Incels,2017-09-06,38.855540613447495,8.722741433021806,4.018829656709317,0.05007887422690738,3.0648271026867313,5.250769962691239,0.6735608583519043,1.5324135513433657,0.06898063092704514,0.0003844386394201637,0.035215845097015225,0.06676420151016962,0.007079515082409456,0.01434250199022287,145.0,39937,0,-62
/r/Incels,2017-09-07,40.55931166503601,9.00900900900901,3.9267838069907226,0.05026283272948124,2.8691700349745544,4.881777628850866,0.43351693229177574,1.6440134871934493,0.07243259833655126,0.00040807307677657176,0.037285342221686626,0.06904433219881297,0.003960884994210891,0.014942667624239419,153.0,47749,0,-61
/r/Incels,2017-09-08,41.956537609408464,9.040178571428571,4.422241272281179,0.09459339619852788,2.9383073694167727,5.442076325046558,0.5823405953471873,2.0160217564811256,0.08261377260493007,0.0016250545187510741,0.03875820727242687,0.07704590623232845,0.005568368662493966,0.017862936015982735,126.0,33829,0,-60
/r/Incels,2017-09-09,40.93494769460523,10.635964912280702,3.95890078476848,0.08360076589088752,3.1822227016531377,5.436746581807395,0.46115261184973433,1.64504732882069,0.07471232144972742,0.0009714423719371459,0.039111959106585444,0.07491569789136349,0.00501445013614135,0.014472070354910476,146.5,37081,0,-59
/r/Incels,2017-09-10,37.48562854251612,7.870967741935483,3.6831851942043103,0.07609886764884939,2.739559235358578,4.596371605990503,0.5296481188359917,1.5280652623888957,0.0767603738392568,0.0005672443308454096,0.033806797909522776,0.0654419613560033,0.004141790428669744,0.014560587336101171,134.0,32852,0,-58
/r/Incels,2017-09-11,39.44859298662426,7.8277886497064575,4.431594547972497,0.04616244320804684,2.7624577856604873,5.196919264316431,0.5223644889331617,1.8392089214995504,0.07569305854172904,0.00037130879214563955,0.03357455073221486,0.06622167491203174,0.004462216288877907,0.01729192577034551,143.0,41159,0,-57
/r/Incels,2017-09-12,39.754273015028815,7.596153846153846,4.029464638049721,0.024115403165694743,2.8916560705046694,4.820888323760249,0.6313851010654623,1.7823475248827114,0.07259388685398868,0.00033413107401280423,0.03721086664765176,0.0669095137539988,0.005677761650697466,0.015603123485674122,162.0,45614,0,-56
/r/Incels,2017-09-13,40.6485641048037,11.053719008264464,3.889561637200291,0.043594090578832644,2.954710583676435,5.170743521433761,0.4964882538144829,1.5984499878905305,0.07981414112385528,0.00020472669257922305,0.0349494562668999,0.07051786247193285,0.004230862299933557,0.014655891045504608,143.0,41290,0,-55
/r/Incels,2017-09-14,39.573943028269476,7.390084190832553,3.953498403934087,0.09921490811836771,2.7607626606850144,4.417220257096023,0.5348977655077215,1.841946337675783,0.07649787666621628,0.0008265219665240826,0.033204335539873606,0.06108488392404529,0.004714208727700828,0.015605489950067197,144.0,46364,0,-54
/r/Incels,2017-09-15,40.46087282628544,9.114359415305245,4.0333089013763335,0.04275592474957244,2.9053668865542797,4.788663571952114,0.4743871650785895,1.7163449792328367,0.0788340897518911,0.0005533565028754145,0.03560207556418868,0.068512559469181,0.00456948574613492,0.01417546506166346,138.0,49116,0,-53
/r/Incels,2017-09-16,39.21284563700777,9.028374892519347,3.735813668637921,0.06889820290520755,2.8956383609883063,4.652542535071099,0.5320472335457694,1.7779564027482728,0.07471077194977742,0.0005904597192619168,0.037496298895569595,0.067260829940167,0.005103719774940062,0.016089697980619776,147.0,52251,0,-52
/r/Incels,2017-09-17,40.181838592111,9.514370664023787,3.542673107890499,0.06038647342995169,2.8784219001610305,4.8329307568438,0.5394524959742351,1.8015297906602254,0.07373336995137754,0.0007287623672672696,0.035156451411766924,0.06860286514016192,0.004877541672512694,0.017251709457167523,153.0,49680,0,-51
/r/Incels,2017-09-18,39.2006363964848,9.653725078698844,3.706151947823021,0.05067865326987485,2.487660849638639,4.307685527939362,0.5927199012867971,1.5468006345848757,0.07723686488033106,0.0005260792049631907,0.03302197992844723,0.06767658025942876,0.005607050141205478,0.013899086859303862,157.0,45384,0,-50
/r/Incels,2017-09-19,40.11244381797614,10.497835497835498,3.825201892292254,0.054952931619439,2.9674583074497063,4.690113250824294,0.6666029531227601,1.8158360013379844,0.08146256717625992,0.0003523034434870988,0.03624965101338616,0.06679138275428996,0.0067752916239278375,0.016930202783525822,146.5,41854,0,-49
/r/Incels,2017-09-20,39.783071547346935,8.454810495626822,3.5583431658697138,0.06831025274793516,3.1919518102216977,5.104638887163882,0.4719617462584612,1.8443768241942498,0.07202401746382744,0.0007710267869097895,0.034231520452482254,0.058329513093737545,0.004363150110021221,0.01828108583660272,134.0,16103,0,-48
/r/Incels,2017-09-21,42.970569617445506,10.2803738317757,4.897285399853265,0.045854732208363905,3.4024211298606013,6.548055759354366,0.5502567865003668,2.1184886280264124,0.08599173458068747,0.00019612298481685306,0.035318127109271874,0.07349665996866546,0.0047317074439145665,0.01853417933547659,118.0,10904,0,-47
/r/Incels,2017-09-22,41.53367965186709,12.341772151898734,4.611035289530123,0.029245466952622347,3.4022226554883996,6.434002729576916,0.9456034314681224,1.6962370832520959,0.08400727728871996,0.00021692027745962808,0.03924828517817192,0.07683987950286623,0.007832841816060686,0.014903644541428345,119.5,10258,0,-46
/r/Incels,2017-09-23,39.97558859440208,11.195928753180661,4.249899450328462,0.05362649148679448,3.4589087008982435,5.959243866470036,0.7641775036868214,2.2053894623944226,0.0834173125831758,0.0003897292248979278,0.03578409108784166,0.06759769138746645,0.006557082531922661,0.017716344248065022,129.0,14918,0,-45
/r/Incels,2017-09-24,37.45222903846154,9.171597633136095,4.510827698365146,0.05135667208764872,2.8759736369083284,4.896002739022511,0.5306856115723702,1.9258752032868272,0.0849857252058282,0.00082945403060071,0.03187987076200126,0.06734313616721821,0.005792607176031522,0.016963031762290137,115.5,11683,0,-44
/r/Incels,2017-09-25,37.39640147927444,3.7854889589905363,4.3837301238689275,0.02635509092506369,2.793639638056751,5.007467275762101,0.623737151893174,2.1699024861635774,0.08472864193188341,0.0002779413781697016,0.028187242273498732,0.05482349124374052,0.006332510884207954,0.019561269599141687,117.0,11383,0,-43
/r/Incels,2017-09-26,40.770636770820644,10.638297872340425,5.078125,0.041118421052631575,3.412828947368421,5.818256578947369,0.9251644736842104,1.6858552631578947,0.08749394438532433,0.0004539409748861951,0.04215817757510469,0.07554227595417487,0.009187430460834863,0.013158336966207568,118.0,9728,0,-42
/r/Incels,2017-09-27,39.204450738559345,10.451977401129943,4.9811251265997605,0.05524353190313968,2.9647362121351626,5.598011232851487,0.5524353190313968,1.74937851026609,0.08867983817584345,0.000563618996209,0.037558001995540775,0.07140398891536792,0.005202803027593109,0.013806636774850565,110.5,10861,0,-41
/r/Incels,2017-09-28,43.459594922853626,11.463414634146343,5.168954169676539,0.05618428445300586,3.2747411509751987,6.396982101292238,0.610000802632635,1.5811862910345933,0.09181494377020069,0.0003440895157192021,0.038211846129017076,0.08209242250029722,0.005485360943775417,0.010983567109984037,110.0,12459,0,-40
/r/Incels,2017-09-29,37.41617390665503,6.504065040650407,3.739889683148235,0.061836800316604414,2.592198669272057,4.254371861782384,0.49222093052017113,1.4494545994212076,0.07467141331650999,0.0005119849821036636,0.02823048958482992,0.056269700357210045,0.0043568061975451065,0.012605309502776434,152.0,40429,0,-39
/r/Incels,2017-09-30,39.8118317517514,9.295499021526417,4.4013396595032095,0.08651967624895339,2.952832821657829,5.528886408037957,0.4186435947530003,1.8001674574379012,0.07887904559900377,0.000492170413854851,0.03411610783268218,0.06754424273564527,0.004205942362071697,0.01733607649962939,127.5,35830,0,-38
/r/Incels,2017-10-01,40.79776492127838,8.482676224611708,4.249865510585108,0.06645359324072023,2.955602670801557,5.775133698300686,0.4272016708332015,1.8448783266352329,0.08460433242330744,0.0004982181820874612,0.03737884914924593,0.07802716445291913,0.0038657757964716323,0.01530213410342856,126.0,31601,0,-37
/r/Incels,2017-10-02,41.83395716475322,10.44776119402985,3.667439873031376,0.04883408619216213,2.7176168965938228,4.74667317787816,0.5811256256867293,1.7067513124160665,0.07601572734876437,0.0004040607864907036,0.04197303419568824,0.08204914644256549,0.005386257271088614,0.01505156437200715,152.0,40955,0,-36
/r/Incels,2017-10-03,39.915810504111754,9.455587392550143,4.287383177570094,0.03894080996884735,3.0062305295950154,4.972741433021807,0.5412772585669783,1.4914330218068534,0.08913694954887603,0.00041251058841552815,0.03442739691283443,0.06971322543520511,0.00427838726361,0.013716164196398045,131.0,25680,0,-35
/r/Incels,2017-10-04,39.24404107599278,8.543922984356197,4.0723393182409575,0.07155867811605517,3.1095498308613063,5.318110850897736,0.718839448347645,1.5645329169919335,0.08126688993096581,0.0005429420556292706,0.03749788768496881,0.07202008263068466,0.007310654339731586,0.013506731707054367,125.0,30744,0,-34
/r/Incels,2017-10-05,39.115971069649596,8.613138686131387,3.7975155742902973,0.05222516506882531,3.017868467191405,5.293393516618793,0.4924086992203529,1.7756556123400606,0.07468608016274846,0.0006706337640680763,0.03778809769939497,0.07533666813084716,0.005476710500428776,0.01749431352078368,134.0,26807,0,-33
/r/Incels,2017-10-06,39.5716033029842,10.23142509135201,3.5808018341428096,0.05128359829859121,3.040815710881173,5.107243054089112,0.5550695345259283,1.8190593984735586,0.07074178749000781,0.0005458133595734301,0.03575337746816804,0.07154286806272193,0.005165118754207091,0.016229106693182234,139.0,33149,0,-32
/r/Incels,2017-10-07,41.29011273218503,8.918617614269788,3.8564398801882755,0.06151048352588789,3.0434317501069748,5.319319640564827,0.5589430894308943,1.5457851946940522,0.07495760804253615,0.0004532342910800832,0.037741584055688226,0.07184137940102281,0.005229674155639586,0.015477142342310114,144.0,37392,0,-31
/r/Incels,2017-10-08,38.843581379937994,8.273009307135471,3.9778122032881913,0.04997251511668582,3.1032931887461896,4.972265254110239,0.6596371995402529,1.8464844335615411,0.07509959495128912,0.0003817631175828063,0.03825771707286763,0.0686049686258126,0.006048998180420769,0.01778943779643363,146.0,40022,0,-30
/r/Incels,2017-10-09,39.811665475697176,9.760956175298805,4.091940560720299,0.0707610472634995,2.835321962765049,5.002074030695654,0.5490081253202548,1.7543859649122806,0.07766988810236579,0.0006449739670156584,0.037200393116472934,0.07045034680056192,0.005031730916267251,0.015723254338085465,134.0,40983,0,-29
/r/Incels,2017-10-10,39.33328341645849,10.139603232916974,3.9555244265452636,0.08930134827525828,2.9311854316231836,4.98686744878305,0.5988443354929084,1.6879705830852738,0.07943895978007723,0.0008188848184531173,0.036219512859559426,0.06792222784166524,0.004936488432760141,0.016604519852354813,151.0,57110,0,-28
/r/Incels,2017-10-11,38.5990003490204,8.775510204081632,3.6851673137778573,0.06732948807145903,2.9108782009560787,4.989115066095114,0.466817783962116,1.7326121597055457,0.07635721269633684,0.0008523742654053677,0.03434214003409821,0.06728662903633274,0.004689355759986506,0.015372199687799461,142.0,44557,0,-27
/r/Incels,2017-10-12,38.078266756085824,8.489722966934764,3.838478196254936,0.04246104199397053,2.9786420958770328,4.694068192433443,0.6093159526134772,1.5413358243811304,0.0821643632388691,0.00036366054657489675,0.03448898540211308,0.061457550662283165,0.005983473172206206,0.012827527265285956,135.0,47102,0,-26
/r/Incels,2017-10-13,40.11062485263991,10.043041606886657,3.894752248223375,0.06016945018132145,3.2019904704600526,4.911128095880832,0.4504577756817849,1.5985559331956483,0.07713586975322007,0.0004816520658205109,0.04102417411455409,0.06984725342936164,0.004586612505808084,0.014818104145890859,145.0,61493,0,-25
/r/Incels,2017-10-15,39.0051738803663,7.9853479853479845,4.119911391945383,0.06899807531684642,2.925155245669463,5.280168500562879,0.46119766132839457,1.4925373134328357,0.07491132626243012,0.0004982611927396718,0.033714924317128046,0.0660880910259354,0.0046257448735095765,0.01295940921820914,145.0,55074,0,-23
/r/Incels,2017-10-16,37.818244037898154,9.770114942528735,3.2332827367836914,0.10119309928348758,2.728949387128891,4.561850201570125,0.5777799539734613,1.3318317583117074,0.07683364429877451,0.0008173338055641707,0.03774162486294064,0.07510553510789235,0.005639380942959921,0.013501086739824236,143.0,61269,0,-22
/r/Incels,2017-10-17,37.97752001995597,8.730741012472487,3.740693662611222,0.0726348284002179,2.7455965135282367,4.841111312874523,0.5138914109315417,1.4999092064644999,0.07426584621314061,0.0004774463981742146,0.031778445592147264,0.06375198391098924,0.005019459612632753,0.01374663558793179,143.0,55070,0,-21
/r/Incels,2017-10-18,38.0497096088481,8.639308855291576,3.729977515556098,0.101092848552455,2.8706883028602306,4.700817457689157,0.5089502030571872,1.5843689540376134,0.07816548426689576,0.0009068904612653896,0.03924046663598803,0.07304976942933424,0.004520733156123529,0.015024404880359636,137.0,57373,0,-20
/r/Incels,2017-10-19,37.829910804074665,9.209383145091225,4.275376118834508,0.06189297276709198,2.7090078080365645,4.661016949152542,0.4927632831841554,1.6115977908969719,0.08834108027172752,0.0007578679661049187,0.032308962341872374,0.06619215292442816,0.0042530907563354545,0.01259564298778405,130.0,42008,0,-19
