venue,date_post,SEVERE_TOXICITY,SEVERE_TOXICITY80p,fixation_dict_incels,fixation_dict_td,fixation_dict_gc,NegativeEmotion,CoreHostility,We,They,fixation_dict_incels_norm,fixation_dict_td_norm,fixation_dict_gc_norm,NegativeEmotion_norm,CoreHostility_norm,We_norm,They_norm,length,count_repeated,intervention_flag,date_idx
/r/Incels,2017-08-05,43.578089609374985,12.5,4.22615648201028,0.05711022272986865,0.0,3.3980582524271843,6.853226727584237,0.3997715591090805,1.9131924614505995,0.07174030964384494,0.0005058668582375479,0.0,0.038821361760207306,0.07300979707392823,0.004082600977488332,0.01979056730999307,155.5,3502,0,-94
/r/Incels,2017-08-06,45.90581262708335,10.416666666666668,4.022988505747127,0.07496251874062969,0.0,3.4732633683158416,5.9720139930034986,0.29985007496251875,2.39880059970015,0.0642582430489587,0.0013339610797237916,0.0,0.043691168834711656,0.07945685547748724,0.0030045113194583674,0.02036551307404032,177.0,4002,0,-93
/r/Incels,2017-08-07,42.5020423666883,9.740259740259742,4.277516953573292,0.05216484089723526,0.0,2.97339593114241,5.320813771517996,0.66075465136498,1.9648756737958615,0.06830396302425676,0.0004767839183423599,0.0,0.03391020485571585,0.06026796316650121,0.006026180981411737,0.018307237323742693,151.5,5751,0,-92
/r/Incels,2017-08-08,40.952182117821785,11.881188118811881,3.345485738794767,0.2144542140253056,0.0,2.916577310744156,4.739438129959254,0.5790263778683251,1.1366073343341196,0.05970792081830133,0.002555085362476512,0.0,0.042095438314069054,0.06367466158209968,0.007030526179004731,0.013232433303649219,160.0,4663,0,-91
/r/Incels,2017-08-09,39.99140034922222,8.88888888888889,4.45943006308462,0.04350663476180117,0.0,3.0998477267783335,5.666739177724603,0.6852294974983685,1.6423754622579945,0.07848145582107101,0.00022849434611769693,0.0,0.03911371477792427,0.07304295260513778,0.007703373478504673,0.016260671353132833,133.0,9194,0,-90
/r/Incels,2017-08-10,40.45301378013073,8.49673202614379,4.5463228271251195,0.09551098376313276,0.0,3.170964660936008,4.871060171919771,0.7640878701050621,2.0821394460362943,0.07528524267752132,0.0004702385627571236,0.0,0.034808843277893124,0.056191610637928296,0.007616797073169247,0.018334565296353977,138.0,5235,0,-89
/r/Incels,2017-08-11,40.204474278277154,8.614232209737828,4.61937308508131,0.14140938015555032,0.0,3.181711053499882,5.868489276455338,0.7306151308036767,2.1682771623851047,0.07925624170792556,0.0014437580097208394,0.0,0.037786112916181794,0.071081611603473,0.005936086280517658,0.018677347876468884,141.0,8486,0,-88
/r/Incels,2017-08-12,40.352452600000014,7.377049180327869,4.761904761904762,0.08335938314056475,0.0,2.8133791809940605,5.189121600500156,0.6564551422319475,1.625507971241013,0.07933820980203178,0.0005951114178560057,0.0,0.03842168765227256,0.06835816104732662,0.007038073621396197,0.017914877319941895,136.5,9597,0,-87
/r/Incels,2017-08-13,39.579359920746874,7.468879668049793,4.360056258790436,0.08204406938584154,0.0,3.2114392873886546,5.485232067510549,0.5860290670417253,1.8166901078293483,0.08882292184550952,0.0009818727996311698,0.0,0.039389127301683084,0.06668790978836277,0.007534599155279322,0.016092644579427263,131.0,8532,0,-86
/r/Incels,2017-08-14,38.186540914173236,2.3622047244094486,4.16221985058698,0.08537886872998933,0.0,3.030949839914621,4.674493062966915,0.5336179295624333,1.7716115261472785,0.07893540215847097,0.0007754712479121927,0.0,0.028961149376217337,0.04458088584125116,0.005079853705057269,0.01742003482440964,146.0,4685,0,-85
/r/Incels,2017-08-15,39.4912680973422,6.312292358803987,4.489572898643111,0.12749294235497677,0.0,3.214643475093343,5.290957107731536,0.7194244604316548,1.8122211091885985,0.08032589008860448,0.0013140075685704397,0.0,0.034741537412109655,0.06383117745262,0.008611914796801139,0.014552154529887422,147.0,10981,0,-84
/r/Incels,2017-08-16,38.45300259935899,5.555555555555555,4.623044096728307,0.02370791844476055,0.0,2.797534376481745,4.71787577050735,0.39118065433854904,1.7899478425794215,0.07889804759341419,0.000170210696526486,0.0,0.036306376844137664,0.05331090568223331,0.004199974851959092,0.017378870036911517,133.0,8436,0,-83
/r/Incels,2017-08-17,42.81935589504643,8.359133126934983,4.0097205346294045,0.03573725966692874,0.0,3.2306482738903584,5.489243084840254,0.8433993281395182,1.6653563004788794,0.07373263974568908,0.0009920987389816541,0.0,0.04152624446723959,0.07810543068762094,0.010194191505556293,0.016546334025692173,155.0,13991,0,-82
/r/Incels,2017-08-18,40.6044355475,9.6875,4.249492004594045,0.06184291898577613,0.0,3.392525841505433,5.82206908737521,0.8127926495273434,1.6079158936301792,0.07717164518873022,0.0004721997471070603,0.0,0.038962601561874595,0.07297344899504107,0.007715516924999018,0.015993632982336768,135.0,11319,0,-81
/r/Incels,2017-08-19,38.88413423495146,5.339805825242718,4.046964776417687,0.09992505620784412,0.0,3.0726954783912066,4.484136897327005,0.7369472895328504,1.823632275793155,0.08183978281876073,0.0008675999205614348,0.0,0.03804827444772882,0.0649023535226568,0.008170062008698116,0.020568137867076765,126.5,8006,0,-80
/r/Incels,2017-08-20,40.557334605857136,8.0,4.576323506713999,0.04630344188918043,0.0,3.28754437413181,5.278592375366569,0.7717240314863405,2.1068066059577095,0.07369832529924107,0.0003483696043063797,0.0,0.036431775859318366,0.06442830964849508,0.006559970124600576,0.018708684261129618,132.5,12958,0,-79
/r/Incels,2017-08-21,41.130480943333346,9.047619047619047,3.775150383737814,0.05185646131507986,0.0,2.4891101431238334,4.7085666874092515,0.5704210744658784,0.9956440572495333,0.08585328620022616,0.00036099927625997196,0.0,0.03904306403197678,0.07324858980825684,0.007386943874991131,0.012527308143180819,145.5,9642,0,-78
/r/Incels,2017-08-22,40.915175276956525,11.73913043478261,4.535055847126901,0.09419997308572198,0.0,3.350827614049253,5.826941192302517,0.6728569506122998,1.6283138204817655,0.07999736346306775,0.0008021306528652207,0.0,0.039837435668431245,0.07635869017991555,0.007654738946225326,0.016588121017573437,142.0,7431,0,-77
/r/Incels,2017-08-23,41.97002974061306,7.662835249042145,4.826166514181153,0.08005489478499542,0.0,2.893412625800549,5.283623055809699,0.651875571820677,1.9441903019213176,0.07569028880966396,0.000732034875171569,0.0,0.03731875981016244,0.0694834024644532,0.006387618649894888,0.016431659855085705,128.0,8744,0,-76
/r/Incels,2017-08-24,35.83912409961167,6.310679611650485,3.72433377020533,0.1201397990388816,0.0,2.6103101791175183,4.3250327653997385,0.8846657929226737,1.9877675840978593,0.0707747558201119,0.000806705342052891,0.0,0.031961128853475365,0.05750047155249308,0.00635922822004145,0.018615161881819,161.5,9156,0,-75
/r/Incels,2017-08-25,39.714708652471494,10.646387832699618,4.230242119689356,0.0639561443581544,0.0,3.015075376884422,5.034262220191868,0.8040201005025126,1.8730013704888075,0.0909771457896465,0.0004225941798943486,0.0,0.03926515004533824,0.06979484029869633,0.0074249014659572244,0.013759767913090148,135.0,10945,0,-74
/r/Incels,2017-08-26,44.65243563557048,13.422818791946309,3.9316975175778444,0.05022241354570239,0.0,3.702109341368919,6.220404649160568,0.7389869421724782,1.5425455589037165,0.06952795782372871,0.0004578667802794884,0.0,0.04100354479660482,0.06971664812707319,0.006643521944785764,0.013504418486970364,180.5,13938,0,-73
/r/Incels,2017-08-27,39.051078694285714,9.243697478991598,4.7013820335636725,0.07403751233958539,0.0,2.7023692003948665,5.071569595261599,0.5182625863770978,1.5054294175715697,0.08062802862589878,0.0006303980818685356,0.0,0.035364580846962014,0.07260627300656546,0.004835938602521726,0.013327338903642424,128.5,8104,0,-72
/r/Incels,2017-08-28,37.60120126150185,11.355311355311356,5.094991364421416,0.049346163335800636,0.0,3.355539106834444,5.970885763631878,0.690846286701209,1.677769553417222,0.09219975545550067,0.0007250421536135822,0.0,0.03865618199295889,0.07370410588083728,0.006554025233647077,0.014498099380899819,124.0,8106,0,-71
/r/Incels,2017-08-29,41.894923697872386,10.106382978723403,4.871406959152798,0.0,0.0,3.2677760968229954,6.157337367624811,1.2859304084720122,1.4826021180030255,0.07797424732941673,0.0,0.0,0.03270232420413613,0.07552165463561489,0.010265879709386534,0.01209778417846493,126.5,6610,0,-70
/r/Incels,2017-08-30,42.61982435858159,8.51063829787234,4.2948967666536815,0.06817296455005843,0.0,3.3307362680171404,5.7557460070120765,0.7109466303077522,1.4218932606155044,0.078562489380026,0.0006000931779593637,0.0,0.04144139410306547,0.07356237628660049,0.007895228783786444,0.014389129834208926,124.5,10268,0,-69
/r/Incels,2017-08-31,43.654841825353124,14.869888475836431,4.626556016597511,0.06224066390041493,0.0,3.6203319502074693,6.7012448132780085,0.9128630705394192,1.628630705394191,0.0813525010350362,0.00056122773908218,0.0,0.03932621246888205,0.07035168225058662,0.007108164225276619,0.01543844889379879,127.0,9640,0,-68
/r/Incels,2017-09-01,39.24869897532467,9.090909090909092,3.704863285326654,0.04174493842621582,0.0,2.7969108745564597,4.957211438113129,0.469630557294928,1.5132540179503235,0.0752480618003778,0.00033953968603671184,0.0,0.035021407859693925,0.07284954132167099,0.004404594956984503,0.013313103255053133,139.0,9582,0,-67
/r/Incels,2017-09-02,41.672664413055536,12.222222222222221,3.6204904352291694,0.12838618564642446,0.0,3.0427525998202594,5.276672230068045,0.5392219797149826,1.3223777121581717,0.08149941997483005,0.0010178273950612942,0.0,0.04347469348923312,0.09004637699281227,0.0041128388217703885,0.013948042941599743,128.5,7789,0,-66
/r/Incels,2017-09-03,40.06716704344569,9.363295880149813,4.86690277619102,0.011424654404204274,0.0,3.0732320347309496,5.758025819718954,0.5369587569976009,1.759396778247458,0.08606724575095485,3.2567985670086304e-05,0.0,0.032830426728615116,0.0661722738633671,0.005477774737329672,0.017423884121494284,125.0,8753,0,-65
/r/Incels,2017-09-04,40.39398471821705,10.852713178294573,4.234494127343911,0.03090871625798475,0.0,2.8332989903152686,5.604780548114569,0.7727179064496188,1.8442200700597569,0.07112289701837271,0.0003695835817928841,0.0,0.03231748737504839,0.07166062177756717,0.006219478701649663,0.014507775458341303,136.0,9706,0,-64
/r/Incels,2017-09-05,40.18740304862208,7.480314960629922,4.662749105774145,0.0510986203372509,0.0,3.2830863566683703,5.838017373530914,0.6387327542156361,1.7245784363822176,0.08099993924961008,0.0002923506432578668,0.0,0.03237641637108885,0.06546262449044352,0.0063107846030523605,0.0166175173691525,119.5,7828,0,-63
/r/Incels,2017-09-06,42.842714717832166,13.286713286713287,4.293281293560078,0.05575689991636465,0.0,3.8936901774927977,6.003159557661927,1.0779667317163832,1.9793699470309452,0.07141752578647295,0.0004116324840852774,0.0,0.04667827505672336,0.0805696474574812,0.010516680813089894,0.021219332171212208,132.0,10761,0,-62
/r/Incels,2017-09-07,43.42771078984674,9.195402298850574,3.8003220611916264,0.024154589371980676,0.0,3.156199677938808,4.782608695652174,0.5797101449275363,1.6666666666666667,0.0706718475773844,0.00019554208523156884,0.0,0.04113902920032438,0.0697174453037252,0.006072262138351338,0.015183993116088283,173.0,12420,0,-61
/r/Incels,2017-09-08,46.08846443990825,12.844036697247708,5.0534351145038165,0.0916030534351145,0.0,3.3282442748091605,7.038167938931298,0.7175572519083969,2.1526717557251906,0.08522185112130415,0.002012741502171099,0.0,0.042409073106900966,0.09224117343489333,0.00674221852151402,0.017032218230268816,108.5,6550,0,-60
/r/Incels,2017-09-09,42.625529843913036,14.782608695652174,4.504618499304062,0.07592053650512463,0.0,3.694799443249399,6.554472984942426,0.6073642920409971,1.657598380361888,0.09021100582450799,0.0005845928755064074,0.0,0.04558399344411056,0.0912141810988696,0.006760595008853779,0.016906566111360634,124.0,7903,0,-59
/r/Incels,2017-09-10,39.62595681458335,10.119047619047619,3.830346868321552,0.13151405556468848,0.0,3.041262534933421,4.931777083675818,0.5260562222587539,1.7754397501232946,0.08280169169655416,0.0015441021010365028,0.0,0.03565191762048119,0.07177406907298042,0.0036579248198565003,0.02285929586040968,113.5,6083,0,-58
/r/Incels,2017-09-11,40.191680455421704,10.040160642570282,5.355776587605203,0.0510073960724305,0.0,3.6087732721244583,6.363172660035706,0.6758479979597042,2.1168069370058658,0.08657680645551176,0.0006551103261474157,0.0,0.04250523688871149,0.07698245456864894,0.006437975394305505,0.0193388331661965,123.0,7842,0,-57
/r/Incels,2017-09-12,41.08682754855968,6.995884773662551,4.423253676470589,0.022977941176470586,0.0,3.527113970588235,5.744485294117647,0.6204044117647058,1.8152573529411766,0.07176568258178566,0.0006630086877000457,0.0,0.0396461840172671,0.06711769927967466,0.007143122530166034,0.01760786155245377,142.0,8704,0,-56
/r/Incels,2017-09-13,44.589566135051555,14.432989690721648,4.047850883293921,0.05564056196967589,0.0,3.2410627347336205,6.148282097649186,0.528585338711921,1.502295173181249,0.07331880753084388,0.00028928106859261847,0.0,0.043844862136908774,0.09118172820028642,0.00606802692181941,0.01691295550474421,130.5,7189,0,-55
/r/Incels,2017-09-14,43.03507403349058,11.79245283018868,4.342798406784016,0.17987922394963382,0.0,3.3277656430682256,5.743286650391879,0.48824360786329185,1.888731851471155,0.0777355968507573,0.0010218248668886955,0.0,0.04168140519967424,0.07391490092618815,0.005073685694294906,0.013363743998727393,136.5,7783,0,-54
/r/Incels,2017-09-15,48.14011343776829,14.163090128755366,4.73841211564938,0.02294630564479119,0.0,3.6369894446994033,6.241395135383203,0.44745296007342816,1.8471776044056907,0.08681938614283495,0.0001431998738180822,0.0,0.04771715175521334,0.0910793726738351,0.004624749383183473,0.013948424722818688,126.0,8716,0,-53
/r/Incels,2017-09-16,44.13778730835445,13.924050632911392,4.607258143402133,0.06847305096351364,0.0,3.697544752029737,6.446248654993641,0.7923310182920865,1.6335713587009686,0.08621786930293475,0.00037122475301924296,0.0,0.04373080256002277,0.08216109149077802,0.007655739390076192,0.016344318859290167,119.5,10223,0,-52
/r/Incels,2017-09-17,43.43619412741316,8.880308880308881,3.9158279963403477,0.05489478499542544,0.0,3.394327538883806,5.901189387008234,0.576395242451967,2.104300091491308,0.07436707390433014,0.0004507820111601233,0.0,0.039810126375952125,0.07583200833210363,0.005472624450361589,0.019046849685740785,156.0,10930,0,-51
/r/Incels,2017-09-18,43.5469819864253,12.217194570135746,4.256372185102697,0.061865874783469436,0.0,2.9200692897797578,5.258599356594902,0.989853996535511,1.4105419450631032,0.08771383493365016,0.00032377608630776834,0.0,0.04087065422427829,0.07689298453968058,0.009179217714279618,0.013440660185365445,145.0,8082,0,-50
/r/Incels,2017-09-19,41.08243782094016,11.11111111111111,4.358270418668496,0.022878059940517045,0.0,3.4660260809883328,5.284831846259437,0.983756577442233,1.6586593456874859,0.07523755472612847,4.530005369072327e-05,0.0,0.037780013419347974,0.05981475550548446,0.010888606260636412,0.01745972964988756,143.5,8742,0,-49
/r/Incels,2017-09-20,37.61789565411765,6.722689075630252,3.830207305034551,0.07897334649555775,0.0,3.3168805528134255,5.093780848963475,0.6712734452122409,1.934846989141165,0.07184627728947601,0.0008894625862333663,0.0,0.030223680136905382,0.04734456638401622,0.005528988027803558,0.021022191158952618,139.0,5065,0,-48
/r/Incels,2017-09-21,38.60673207629631,8.88888888888889,5.282051282051282,0.02564102564102564,0.0,3.3846153846153846,6.128205128205129,0.641025641025641,1.7948717948717947,0.10386994778289159,5.925925925925926e-05,0.0,0.035154659695916454,0.07013752720305697,0.005315759300350997,0.016916354240615564,99.0,3900,0,-47
/r/Incels,2017-09-22,45.81503534851065,11.702127659574469,5.103900838497995,0.03645643456069996,0.0,3.3904484141450966,6.926722566532993,0.911410864017499,1.203062340503099,0.07912788885955276,0.0002875215641173088,0.0,0.043265509112719654,0.09238989676658164,0.006618800071777317,0.010699368402197235,113.5,2743,0,-46
/r/Incels,2017-09-23,40.16359686717556,10.687022900763358,4.663951120162933,0.04073319755600815,0.0,3.4215885947046845,6.130346232179226,0.7128309572301426,1.9348268839103868,0.08782182395918194,0.00034840477588569187,0.0,0.033776335895695175,0.07616278930931235,0.006116958138271831,0.014880718201605957,118.0,4910,0,-45
/r/Incels,2017-09-24,43.67529831121497,13.084112149532709,5.110961667787492,0.10087424344317418,0.0,2.824478816408877,5.985205110961668,0.9751176866173503,1.983860121049092,0.08224666750049352,0.0010794659311522375,0.0,0.035791014760596804,0.0871911726809977,0.009345028463244346,0.017510541754314685,103.0,2974,0,-44
/r/Incels,2017-09-25,35.98256899139706,2.941176470588235,4.497884658205299,0.0222667557336896,0.0,2.7610777109775104,4.831885994210643,0.6680026720106881,2.1598753061678915,0.08472552109464683,0.0003676470588235294,0.0,0.02800912992171999,0.055914741280409685,0.00681529954165714,0.0193641513185208,116.5,4491,0,-43
/r/Incels,2017-09-26,41.371594258620696,15.172413793103448,4.903314917127072,0.04604051565377532,0.0,3.4990791896869244,5.501841620626151,0.7136279926335175,1.5653775322283612,0.0887441768646892,0.00029340592861464004,0.0,0.04176938641327509,0.06728612282357789,0.006946380535202309,0.012522122774208689,119.0,4344,0,-42
/r/Incels,2017-09-27,37.6379374330303,10.303030303030303,5.300429184549356,0.04291845493562232,0.0,2.9399141630901284,5.686695278969957,0.6652360515021459,1.502145922746781,0.0931000811977025,0.00038720538720538717,0.0,0.03331810411046312,0.06316819735883507,0.005436613153204035,0.011733599280905593,108.0,4660,0,-41
/r/Incels,2017-09-28,42.65603996994221,10.404624277456648,4.884905991917062,0.07028641714988579,0.0,3.0223159374450885,5.868915832015463,0.5447197329116148,1.5111579687225443,0.07945250374823871,0.0004398978504849979,0.0,0.031257719505415976,0.0697490187623112,0.004493294311105174,0.013098363620089988,122.0,5691,0,-40
/r/Incels,2017-09-29,39.498168051851856,8.796296296296296,4.120051635111876,0.04302925989672978,0.0,2.9152323580034425,4.743975903614458,0.6239242685025818,1.549053356282272,0.07390201848513656,0.00034127561905339686,0.0,0.03325877928020566,0.054364996854593915,0.005542427045531062,0.01416183616012729,139.5,9296,0,-39
/r/Incels,2017-09-30,41.44075689074891,7.488986784140969,4.166140638808232,0.0883726802171443,0.0,2.9415477843706603,5.011993435172327,0.4292387324832723,1.6917055927281908,0.07834436269718442,0.0005330992564276608,0.0,0.03279795645687006,0.06188163057334837,0.005960034522532133,0.018656530440864662,133.0,7921,0,-38
/r/Incels,2017-10-01,42.965496651535595,10.486891385767791,4.6415004748338085,0.0949667616334283,0.0,3.2407407407407405,6.350902184235517,0.43922127255460586,1.5075973409306742,0.07733698736354438,0.0007884363628980838,0.0,0.03933983701739729,0.08531836390501288,0.0042654659350080575,0.014176917936771756,115.0,8424,0,-37
/r/Incels,2017-10-02,41.71596331147541,9.01639344262295,3.6990369903699034,0.045000450004500044,0.0,2.7450274502745025,4.572045720457204,0.7470074700747007,1.6020160201602014,0.07414525455981945,0.0003672864560584944,0.0,0.036744376682714235,0.07104683859972573,0.008125584156459597,0.015670721314524173,142.0,11111,0,-36
/r/Incels,2017-10-03,44.885251673684245,8.947368421052632,4.683954619124798,0.03241491085899514,0.0,2.9497568881685576,5.478119935170178,0.7617504051863857,1.572123176661264,0.08932814872811182,0.00023794129057286954,0.0,0.03586322381584766,0.08884737163861714,0.005253625505382753,0.014098686990631184,118.0,6170,0,-35
/r/Incels,2017-10-04,41.52204965328467,11.678832116788321,4.952543197858359,0.07301046483329277,0.0,3.6018495984424437,6.400584083718666,0.8152835239717693,1.3385251886103675,0.08953862379980637,0.0005556114911592932,0.0,0.038777929466431944,0.07630857700073704,0.00948335132329767,0.009143451900907514,109.0,8218,0,-34
/r/Incels,2017-10-05,41.181376078849986,10.5,4.017603634298695,0.04258943781942078,0.0,3.421351504826803,6.643952299829642,0.42589437819420783,2.1436683702441792,0.0810969806165088,0.0009469004993301667,0.0,0.04252802475777781,0.08191783414240074,0.00744430891549415,0.020152872172736026,129.5,7044,0,-33
/r/Incels,2017-10-06,41.93622943891403,11.312217194570136,3.485740153915799,0.04526935264825713,0.0,3.2254413761883205,5.4775916704391125,0.8148483476686283,1.5957446808510638,0.06939540308986669,0.0007670222661887344,0.0,0.03686541273625598,0.06811903422229389,0.009297199269483388,0.015101866125531656,139.0,8836,0,-32
/r/Incels,2017-10-07,41.112624469364405,9.745762711864407,4.449228561176892,0.1076426264800861,0.0,2.9661523741179283,5.142925487381892,0.70565721803612,1.303671809592154,0.08195134267004632,0.0008152137859848027,0.0,0.03861784262725674,0.07340365207960443,0.006110758812043751,0.014314024786098554,131.0,8361,0,-31
/r/Incels,2017-10-08,38.59562865696428,9.642857142857144,4.455861746847268,0.02802428771602055,0.0,2.8771602055114434,5.147127510509108,0.7099486221391873,1.877627276973377,0.086508327000414,0.0002131963896669779,0.0,0.039562768249953646,0.0772510224151545,0.006735281248201565,0.01739638319311097,119.5,10705,0,-30
/r/Incels,2017-10-09,40.18847167545454,10.0,4.81331533963113,0.05997900734742839,0.0,3.1938821412505627,5.832958464537412,0.7047533363322837,1.1396011396011396,0.0865055949897898,0.0007598084503572308,0.0,0.037389799714625055,0.0677588110133636,0.008460070243691824,0.011833745665177595,122.0,6669,0,-29
/r/Incels,2017-10-10,39.54660479971099,11.849710982658959,4.185828981214436,0.1558967963208356,0.0,2.852911372671292,5.261516875828201,0.7249201028918856,1.5667628030243976,0.08294436754494316,0.001538155802046216,0.0,0.032344138912192504,0.06607800468942632,0.0064099701106617776,0.016536570182801243,156.5,12829,0,-28
/r/Incels,2017-10-11,41.18317426385541,7.228915662650602,3.861003861003861,0.0812842918106076,0.0,3.3936191830928673,5.730542572647836,0.4673846779109937,2.1235521235521233,0.08579679022075652,0.0012142473639412564,0.0,0.03337266456866243,0.06956698772881956,0.004181562423166551,0.01750167098105433,130.0,9842,0,-27
/r/Incels,2017-10-12,38.72319013708864,7.9113924050632916,4.123711340206185,0.02712967986977754,0.0,3.047567372038343,4.765780430457587,0.7234581298607343,1.1304033279073973,0.0855072171145939,0.000328402830610661,0.0,0.03371605742104499,0.05934322639963116,0.008430915799181763,0.011935636353219986,120.0,11058,0,-26
/r/Incels,2017-10-13,38.70707042495523,8.955223880597014,4.59616985845129,0.05828476269775188,0.0,2.9891756869275605,4.796003330557869,0.507910074937552,1.5736885928393007,0.08940574396282457,0.00046647847519024196,0.0,0.04052724061050597,0.07157573624836254,0.00579257870291006,0.015860400765137738,124.0,12010,0,-25
