num_posts_x,SEVERE_TOXICITY80p_x,fixation_dict_incels_x,fixation_dict_td_x,fixation_dict_gc_x,NegativeEmotion_x,CoreHostility_x,We_x,They_x,length_x,count_repeated_x,num_posts_y,SEVERE_TOXICITY80p_y,fixation_dict_incels_y,fixation_dict_td_y,fixation_dict_gc_y,NegativeEmotion_y,CoreHostility_y,We_y,They_y,length_y,count_repeated_y,ptile
1,0.0,0.0,0.0,5.263157894736842,5.263157894736842,5.263157894736842,0.0,0.0,135.0,19,1,0.0,0.0,0.0,2.6200873362445414,2.1834061135371177,1.3100436681222707,0.0,0.43668122270742354,1221.0,229,1
15,0.0,0.0,0.0,2.250351617440225,2.8129395218002813,2.5316455696202533,0.7032348804500703,0.8438818565400843,109.0,711,4,0.0,0.0,0.0,2.214022140221402,2.952029520295203,3.3210332103321036,0.36900369003690037,1.4760147601476015,342.0,271,3
1,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,66.0,11,5,0.0,0.0,0.0,4.615384615384616,0.0,1.5384615384615385,0.0,0.0,85.0,130,1
2,0.0,0.0,0.0,1.006711409395973,5.033557046979865,5.033557046979865,2.013422818791946,3.3557046979865772,885.0,298,9,0.0,0.0,0.0,2.2488755622188905,1.199400299850075,1.3493253373313343,1.199400299850075,0.4497751124437781,391.0,667,1
13,15.384615384615385,0.0,0.0,3.580901856763926,2.3872679045092835,3.404067197170645,0.17683465959328026,1.8567639257294428,315.0,2262,7,0.0,0.0,0.0,2.663934426229508,3.0737704918032787,3.6885245901639343,0.4098360655737705,2.2540983606557377,413.0,488,3
63,0.0,0.0,0.0,2.8053272881836215,1.4451686030036837,2.3236044205157267,1.5018418815528478,2.0969113063190705,299.0,3529,2,50.0,0.0,0.0,3.225806451612903,1.6129032258064515,8.064516129032258,0.0,1.6129032258064515,159.0,62,4
6,0.0,0.0,0.0,0.7751937984496124,2.0930232558139537,2.0930232558139537,0.7751937984496124,0.9302325581395349,922.0,1290,5,0.0,0.0,0.0,0.48567265662943176,3.2540067994171933,2.282661486158329,0.6799417192812044,2.0398251578436133,2269.0,2059,2
9,0.0,0.0,0.0,2.48565965583174,1.9120458891013385,2.48565965583174,0.5736137667304015,4.2065009560229445,283.0,523,4,0.0,0.0,0.0,3.571428571428571,1.7857142857142856,2.6785714285714284,0.0,1.7857142857142856,134.5,112,3
1,0.0,0.0,0.0,2.3255813953488373,2.3255813953488373,0.0,0.0,0.0,212.0,43,5,0.0,0.0,0.0,3.888888888888889,2.5,2.2222222222222223,0.0,0.2777777777777778,215.0,360,1
12,0.0,0.0,0.0,3.128491620111732,2.6815642458100557,2.6815642458100557,0.0,3.2402234636871508,419.0,895,6,0.0,0.0,0.0,2.1321961620469083,2.55863539445629,5.756929637526652,0.0,2.345415778251599,248.0,469,3
54,0.0,0.0,0.0,3.2074126870990733,1.4611546685673558,2.3877405559515323,0.4989308624376337,2.4233784746970777,164.5,2806,5,0.0,0.0,0.0,4.697986577181208,1.342281879194631,0.6711409395973155,0.0,0.0,148.0,149,4
64,0.0,0.0,0.0,1.5842839036755387,2.138783269961977,2.3605830164765527,0.5703422053231939,2.740811153358682,404.0,6312,16,0.0,0.0,0.0,1.542111506524318,1.482799525504152,1.601423487544484,0.9489916963226572,2.7876631079478056,473.5,1686,4
1,0.0,0.0,0.0,1.4705882352941175,1.4705882352941175,4.411764705882353,0.0,1.4705882352941175,378.0,68,1,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,32.0,4,1
2,0.0,0.0,0.0,0.8595988538681949,0.5730659025787965,0.5730659025787965,0.28653295128939826,7.163323782234957,1166.0,349,3,0.0,0.0,0.0,4.848484848484849,1.2121212121212122,0.6060606060606061,0.6060606060606061,1.8181818181818181,361.0,165,1
2,0.0,0.0,0.0,1.8867924528301887,0.9433962264150944,0.0,0.0,0.0,268.0,106,1,0.0,0.0,0.0,4.424778761061947,0.0,0.0,0.0,2.6548672566371683,720.0,113,1
42,0.0,0.0,0.0,2.2292083452414975,2.6864818519577023,3.5724492712203486,1.914832809374107,2.2006287510717346,338.0,3499,1,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,173.0,30,4
3,0.0,0.0,0.0,2.7624309392265194,2.209944751381215,2.7624309392265194,0.0,1.1049723756906076,251.0,181,42,4.761904761904762,0.0,0.0,1.857764876632801,1.9738751814223514,2.9898403483309144,0.8127721335268505,2.4383164005805513,321.0,3445,2
15,6.666666666666667,0.0,0.0,2.753441802252816,3.254067584480601,4.25531914893617,0.8760951188986232,2.127659574468085,258.0,799,49,2.0408163265306123,0.0,0.0,1.0031347962382446,1.9435736677115987,2.497387669801463,0.8568443051201672,3.7304075235109715,581.0,9570,3
3,0.0,0.0,0.0,5.263157894736842,1.3157894736842104,1.3157894736842104,1.3157894736842104,1.3157894736842104,101.0,76,5,0.0,0.0,0.0,5.785123966942149,4.132231404958678,2.479338842975207,0.0,1.6528925619834711,184.0,121,2
5,0.0,0.0,0.0,1.4477766287487073,1.6546018614270943,2.1716649431230612,0.8273009307135472,3.205791106514995,857.0,967,2,0.0,0.0,0.0,3.0303030303030303,1.7825311942959003,1.9607843137254901,0.53475935828877,3.5650623885918007,1687.0,561,2
5,0.0,0.0,0.0,2.7027027027027026,3.153153153153153,3.6036036036036037,0.45045045045045046,0.9009009009009009,164.0,222,1,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,221.0,21,2
1,0.0,0.0,0.0,0.423728813559322,2.5423728813559325,2.9661016949152543,0.847457627118644,1.694915254237288,1475.0,236,1,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,73.0,10,1
3,0.0,0.0,0.0,0.7604562737642585,2.6615969581749046,4.3726235741444865,0.0,2.091254752851711,639.0,526,1,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,100.0,20,2
6,0.0,0.0,0.0,3.2653061224489797,2.857142857142857,3.6734693877551026,0.0,1.2244897959183674,283.0,245,3,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,3.0303030303030303,61.0,33,2
8,0.0,0.0,0.0,2.601156069364162,1.1560693641618496,1.4450867052023122,0.5780346820809248,2.8901734104046244,222.0,346,24,4.166666666666666,0.0,0.0,2.9000000000000004,2.9000000000000004,2.5,0.4,2.0,156.5,1000,3
3,0.0,0.0,0.0,2.4193548387096775,3.225806451612903,4.838709677419355,2.4193548387096775,0.8064516129032258,190.0,124,23,8.695652173913043,0.0,0.0,3.3112582781456954,1.5894039735099337,2.913907284768212,1.1920529801324504,1.5894039735099337,131.0,755,2
1,0.0,0.0,0.0,5.263157894736842,2.631578947368421,0.0,5.263157894736842,10.526315789473683,207.0,38,1,0.0,0.0,0.0,1.7857142857142856,1.7857142857142856,1.7857142857142856,1.7857142857142856,1.7857142857142856,293.0,56,1
1,0.0,0.0,0.0,1.7391304347826086,0.8695652173913043,2.608695652173913,0.0,1.7391304347826086,630.0,115,1,0.0,0.0,0.0,5.405405405405405,5.405405405405405,8.108108108108109,2.7027027027027026,5.405405405405405,206.0,37,1
28,0.0,0.0,0.0,2.9629629629629632,2.3045267489711936,2.4691358024691357,0.49382716049382713,1.9753086419753085,251.5,1215,6,0.0,0.0,0.0,3.7433155080213902,2.13903743315508,1.06951871657754,0.0,3.2085561497326207,111.0,187,4
13,0.0,0.0,0.0,2.0771513353115725,1.2462908011869436,2.7893175074183976,0.4154302670623145,2.0771513353115725,775.0,1685,13,0.0,0.0,0.0,1.6142735768903995,0.4248088360237893,1.8691588785046727,0.08496176720475786,2.1240441801189465,524.0,1177,3
5,0.0,0.0,0.0,1.3186813186813187,4.835164835164836,6.373626373626373,1.098901098901099,0.6593406593406593,361.0,455,1,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,87.0,11,2
2,0.0,0.0,0.0,0.7772020725388601,3.3678756476683938,2.5906735751295336,1.5544041450777202,0.7772020725388601,1102.0,386,2,0.0,0.0,0.0,0.9505703422053232,0.9505703422053232,0.5703422053231939,0.38022813688212925,1.1406844106463878,1456.0,526,1
2,0.0,0.0,0.0,3.6363636363636362,0.0,3.6363636363636362,0.0,0.0,161.5,55,23,0.0,0.0,0.0,2.525651144435675,2.2888713496448303,3.7884767166535127,0.15785319652722968,1.0260457774269929,249.0,1267,1
13,0.0,0.0,0.0,2.307692307692308,1.5384615384615385,1.098901098901099,0.6593406593406593,1.4285714285714286,368.0,910,4,0.0,0.0,0.0,2.610966057441253,0.7832898172323759,1.8276762402088773,0.7832898172323759,2.3498694516971277,150.5,383,3
9,0.0,0.0,0.0,0.7604562737642585,2.1184139054861486,1.520912547528517,0.7061379684953829,2.2813688212927756,406.0,1841,1,0.0,0.0,0.0,0.7246376811594203,3.6231884057971016,7.246376811594203,0.0,0.7246376811594203,775.0,138,3
3,0.0,0.0,0.0,1.7241379310344827,0.3448275862068966,1.7241379310344827,0.3448275862068966,0.6896551724137931,328.0,290,1,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,102.0,17,2
1,0.0,0.0,0.0,1.1627906976744187,2.3255813953488373,0.0,0.0,0.0,472.0,86,27,0.0,0.0,0.0,1.703056768558952,2.096069868995633,2.3580786026200875,0.5676855895196506,1.3537117903930131,422.0,2290,1
4,0.0,0.0,0.0,4.3478260869565215,0.8695652173913043,6.086956521739131,0.0,0.8695652173913043,161.5,115,1,0.0,0.0,0.0,4.761904761904762,4.761904761904762,7.142857142857142,0.0,4.761904761904762,244.0,42,2
2,0.0,0.0,0.0,2.6785714285714284,0.8928571428571428,2.6785714285714284,0.0,0.2976190476190476,969.5,336,3,0.0,0.0,0.0,10.81081081081081,0.0,2.7027027027027026,0.0,0.0,56.0,37,1
10,0.0,0.0,0.0,2.6706231454005933,1.7804154302670623,2.6706231454005933,0.2967359050445104,0.8902077151335311,380.5,674,36,0.0,0.0,0.0,3.4265734265734267,1.8181818181818181,3.006993006993007,0.5594405594405595,0.6993006993006993,185.5,1430,3
29,0.0,0.0,0.0,2.4797843665768196,1.8328840970350404,3.6118598382749325,0.0,1.509433962264151,238.0,1855,1,0.0,0.0,0.0,4.3478260869565215,4.3478260869565215,4.3478260869565215,0.0,0.0,124.0,23,4
50,2.0,0.0,0.0,3.402445507708666,3.2429558745348217,3.349282296650718,1.2227538543328018,3.0303030303030303,141.0,1881,4,0.0,0.0,0.0,7.246376811594203,1.4492753623188406,2.898550724637681,0.0,2.898550724637681,101.5,69,4
10,0.0,0.0,0.0,2.240325865580448,2.4439918533604885,2.0366598778004072,1.0183299389002036,1.4256619144602851,254.5,491,5,0.0,0.0,0.0,2.9069767441860463,1.1627906976744187,2.9069767441860463,0.5813953488372093,1.1627906976744187,93.0,172,3
4,0.0,0.0,0.0,2.9166666666666665,0.4166666666666667,0.8333333333333334,2.083333333333333,0.8333333333333334,205.0,240,1,0.0,0.0,0.0,1.8867924528301887,0.0,1.8867924528301887,0.0,0.0,294.0,53,2
2,0.0,0.0,0.0,4.444444444444445,2.2222222222222223,2.2222222222222223,0.0,4.444444444444445,126.0,45,2,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,70.0,20,1
51,0.0,0.0,0.0,1.6398966640458275,1.8870043805458834,3.257328990228013,1.010895203863866,1.909468718409525,815.0,8903,6,0.0,0.0,0.0,1.9553072625698324,2.5139664804469275,3.6312849162011176,1.675977653631285,0.0,293.0,358,4
3,0.0,0.0,0.0,2.34375,0.78125,0.0,0.0,0.0,294.0,128,15,0.0,0.0,0.0,2.8602860286028604,0.44004400440044,0.77007700770077,0.22002200220022,3.52035203520352,248.0,909,2
2,0.0,0.0,0.0,4.166666666666666,2.083333333333333,4.166666666666666,0.0,0.0,146.0,48,13,0.0,0.0,0.0,3.3674963396778916,1.4641288433382138,1.610541727672035,0.14641288433382138,1.610541727672035,302.0,683,1
12,0.0,0.0,0.0,2.283539486203616,0.570884871550904,0.6660323501427212,0.6660323501427212,1.7126546146527115,403.0,1051,11,0.0,0.0,0.0,2.0242914979757085,1.6194331983805668,1.8893387314439947,0.6747638326585695,4.723346828609987,416.0,741,3
30,0.0,0.0,0.0,0.8796296296296297,1.25,1.574074074074074,0.7638888888888888,1.712962962962963,677.5,4320,6,0.0,0.0,0.0,2.02808112324493,2.3400936037441498,1.87207488299532,0.62402496099844,1.71606864274571,581.0,641,4
5,0.0,0.0,0.0,4.30622009569378,1.9138755980861244,0.4784688995215311,1.4354066985645932,1.9138755980861244,220.0,209,1,0.0,0.0,0.0,3.225806451612903,4.838709677419355,3.225806451612903,0.0,3.225806451612903,351.0,62,2
1,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,8.695652173913043,134.0,23,3,0.0,0.0,0.0,1.4134275618374559,3.180212014134275,4.593639575971731,0.35335689045936397,4.946996466431095,434.0,283,1
3,0.0,0.0,0.0,4.411764705882353,2.941176470588235,7.352941176470589,0.0,1.4705882352941175,145.0,68,7,0.0,0.0,0.0,4.060913705583756,2.030456852791878,1.5228426395939088,0.5076142131979695,1.5228426395939088,151.0,197,2
8,0.0,0.0,0.0,1.1305241521068858,1.4388489208633095,1.4388489208633095,0.6166495375128468,0.6166495375128468,365.0,973,1,0.0,0.0,0.0,2.0618556701030926,2.5773195876288657,1.0309278350515463,0.0,2.0618556701030926,1003.0,194,3
11,0.0,0.0,0.0,1.1417950079660117,2.41635687732342,3.2926181625066384,1.9118428040361128,2.8146574614976103,1611.0,3766,1,0.0,0.0,0.0,0.8032128514056224,3.413654618473896,2.8112449799196786,3.0120481927710845,1.0040160642570282,2910.0,498,3
31,0.0,0.0,0.0,2.8861571352218065,1.6034206306787813,3.099946552645644,0.694815606627472,1.3361838588989845,268.0,1871,56,0.0,0.0,0.0,2.8076256499133447,2.5303292894280762,3.1542461005199307,0.41594454072790293,1.6984402079722702,224.5,2885,4
3,0.0,0.0,0.0,1.5228426395939088,1.5228426395939088,1.015228426395939,1.015228426395939,3.0456852791878175,431.0,197,13,0.0,0.0,0.0,1.4745308310991956,1.1394101876675604,1.4075067024128687,0.871313672922252,1.2734584450402144,347.0,1492,2
1,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,2.941176470588235,220.0,34,1,0.0,0.0,0.0,2.564102564102564,0.0,5.128205128205128,0.0,2.564102564102564,214.0,39,1
2,0.0,0.0,0.0,8.695652173913043,0.0,0.0,0.0,0.0,63.0,23,2,0.0,0.0,0.0,1.9417475728155338,3.8834951456310676,6.796116504854369,0.0,2.912621359223301,276.5,103,1
3,0.0,0.0,0.0,1.65016501650165,3.9603960396039604,3.3003300330033,0.33003300330033003,1.9801980198019802,491.0,303,22,0.0,0.0,0.0,2.9629629629629632,2.328042328042328,1.6931216931216932,0.5291005291005291,1.9047619047619049,209.0,945,2
23,0.0,0.0,0.0,1.7211404728789987,1.7559109874826149,1.9297635605006955,1.060500695410292,1.8602225312934633,882.0,5752,3,0.0,0.0,0.0,3.2442748091603053,0.7633587786259541,1.1450381679389312,0.7633587786259541,3.6259541984732824,935.0,524,4
9,0.0,0.0,0.0,1.1669658886894074,1.2567324955116697,1.526032315978456,0.5385996409335727,1.526032315978456,721.0,1114,3,0.0,0.0,0.0,0.8771929824561403,1.5350877192982455,0.21929824561403508,1.3157894736842104,1.9736842105263157,499.0,456,3
3,0.0,0.0,0.0,1.2307692307692308,1.2307692307692308,3.6923076923076925,0.0,1.5384615384615385,368.0,325,13,0.0,0.0,0.0,2.460850111856823,2.237136465324385,2.609992542878449,0.44742729306487694,1.4168530947054436,375.0,1341,2
6,0.0,0.0,0.0,2.433628318584071,1.5486725663716814,1.7699115044247788,0.0,3.982300884955752,358.5,452,1,0.0,0.0,0.0,18.181818181818183,0.0,9.090909090909092,0.0,0.0,60.0,11,2
8,0.0,0.0,0.0,2.2375215146299485,0.34423407917383825,1.0327022375215147,0.6884681583476765,0.5163511187607573,359.0,581,1,0.0,0.0,0.0,1.4285714285714286,2.857142857142857,2.857142857142857,1.4285714285714286,0.0,396.0,70,3
102,0.9803921568627451,0.0,0.0,2.4506079027355625,1.681231003039514,1.700227963525836,0.9783434650455928,0.9213525835866262,1259.0,10528,7,0.0,0.0,0.0,3.5897435897435894,2.564102564102564,4.102564102564102,0.0,3.5897435897435894,172.0,195,4
177,0.0,0.0,0.0,2.3145092863203547,1.9279720939002547,1.4424436692750071,1.0370510040539265,1.1266144998585839,1158.0,21214,36,2.7777777777777777,0.0,0.0,2.1077844311377247,2.3233532934131733,3.2814371257485027,1.1736526946107784,1.9640718562874253,183.5,4175,4
2,0.0,0.0,0.0,1.9736842105263157,0.9868421052631579,1.3157894736842104,2.302631578947368,1.9736842105263157,837.0,304,60,1.6666666666666667,0.0,0.0,2.3980815347721824,1.9527235354573484,3.0318602261048304,0.8221993833504625,2.158273381294964,381.0,5838,1
8,0.0,0.0,0.0,1.0494752623688157,1.5742128935532234,0.8995502248875562,0.22488755622188905,1.9490254872563717,787.5,1334,4,0.0,0.0,0.0,1.5174506828528074,0.7587253414264037,1.062215477996965,0.6069802731411229,1.9726858877086493,689.5,659,3
4,0.0,0.0,0.0,1.0893246187363834,2.178649237472767,2.3965141612200433,0.8714596949891068,0.8714596949891068,374.5,459,11,0.0,0.0,0.0,0.9420289855072465,1.7391304347826086,1.5942028985507246,0.7971014492753623,2.608695652173913,650.0,1380,2
31,0.0,0.0,0.0,3.3868092691622103,1.2477718360071302,2.13903743315508,0.9803921568627451,1.06951871657754,145.0,1122,1,0.0,0.0,0.0,9.090909090909092,4.545454545454546,4.545454545454546,0.0,4.545454545454546,121.0,22,4
8,0.0,0.0,0.0,1.1749347258485638,1.0443864229765014,0.9138381201044387,0.0,2.610966057441253,326.0,766,9,0.0,0.0,0.0,2.3006134969325154,0.4601226993865031,0.9202453987730062,0.15337423312883436,1.687116564417178,332.0,652,3
178,0.0,0.0,0.0,2.5798779857305347,1.7733429841795056,1.214972598490332,1.0753800020680386,1.271843656292007,1158.0,19342,13,0.0,0.0,0.0,3.4965034965034967,0.8741258741258742,0.8741258741258742,1.2237762237762237,1.3986013986013985,119.0,572,4
95,0.0,0.0,0.0,1.3287250384024578,1.705069124423963,2.273425499231951,0.6989247311827957,1.1520737327188941,542.0,13020,77,1.2987012987012987,0.0,0.0,1.3219424460431655,1.5197841726618704,2.086330935251799,0.6654676258992805,1.4388489208633095,495.0,11120,4
3,0.0,0.0,0.0,1.6326530612244898,0.8163265306122449,1.6326530612244898,0.0,4.489795918367347,584.0,245,10,0.0,0.0,0.0,3.546099290780142,2.9787234042553195,2.8368794326241136,0.5673758865248227,2.8368794326241136,364.0,705,2
29,0.0,0.0,0.0,2.7027027027027026,1.3996138996138996,3.2818532818532815,1.0617760617760617,2.3166023166023164,247.0,2072,1,0.0,0.0,0.0,1.7857142857142856,0.8928571428571428,2.6785714285714284,0.0,0.0,640.0,112,4
6,0.0,0.0,0.0,2.4024024024024024,1.0510510510510511,2.5525525525525525,0.0,1.3513513513513513,386.0,666,12,8.333333333333332,0.0,0.0,1.9144144144144142,2.1396396396396398,2.815315315315315,0.11261261261261261,1.9144144144144142,337.5,888,2
8,0.0,0.0,0.0,2.5773195876288657,0.5154639175257731,2.0618556701030926,1.2886597938144329,0.7731958762886598,159.0,388,5,0.0,0.0,0.0,2.840909090909091,1.1363636363636365,3.4090909090909087,1.1363636363636365,2.272727272727273,53.0,176,3
28,0.0,0.0,0.0,2.2509378907878284,1.6673614005835766,1.4589412255106295,0.6669445602334306,2.6677782409337225,411.0,2399,29,0.0,0.0,0.0,1.9851116625310175,1.5242821694434598,1.3115916341722795,0.5671747607231479,1.7015242821694434,445.0,2821,4
6,0.0,0.0,0.0,4.435483870967742,0.8064516129032258,1.2096774193548387,0.20161290322580644,3.225806451612903,595.5,496,6,0.0,0.0,0.0,1.177730192719486,1.0171306209850108,1.7665952890792294,0.588865096359743,1.070663811563169,1575.0,1868,2
45,0.0,0.0,0.0,1.9612590799031475,1.5254237288135595,1.573849878934625,0.7990314769975786,3.777239709443099,440.0,4130,37,0.0,0.0,0.0,1.83977643223102,1.4671634839310665,1.8164881229622727,1.304145319049837,2.7014438751746623,610.0,4294,4
15,0.0,0.0,0.0,2.3228803716608595,1.3937282229965158,1.1614401858304297,0.4645760743321719,1.5098722415795587,282.0,861,2,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,2.2988505747126435,0.0,230.5,87,3
2,0.0,0.0,0.0,4.179104477611941,2.0895522388059704,2.3880597014925375,0.8955223880597015,0.2985074626865672,948.5,335,2,0.0,0.0,0.0,3.007518796992481,1.5037593984962405,0.7518796992481203,0.0,3.007518796992481,410.5,133,1
9,0.0,0.0,0.0,1.6143497757847534,2.242152466367713,3.497757847533632,0.26905829596412556,1.883408071748879,613.0,1115,70,0.0,0.0,0.0,1.3459220570510246,1.6773804740859783,2.0590598633989554,1.1450381679389312,2.129369224588188,542.0,9956,3
3,0.0,0.0,0.0,3.3557046979865772,3.3557046979865772,5.369127516778524,2.684563758389262,7.38255033557047,139.0,149,1,0.0,0.0,0.0,1.4084507042253522,0.0,4.225352112676056,0.0,0.0,567.0,71,2
10,0.0,0.0,0.0,1.1235955056179776,1.5730337078651686,2.1722846441947565,0.8239700374531835,0.8239700374531835,603.5,1335,8,0.0,0.0,0.0,2.355460385438972,2.141327623126338,2.9978586723768736,1.9271948608137044,2.7837259100642395,294.5,467,3
3,0.0,0.0,0.0,2.1621621621621623,3.2432432432432434,3.2432432432432434,0.5405405405405406,1.6216216216216217,385.0,185,1,0.0,0.0,0.0,11.11111111111111,22.22222222222222,0.0,0.0,0.0,55.0,9,2
1,0.0,0.0,0.0,2.941176470588235,0.0,5.88235294117647,0.0,2.941176470588235,177.0,34,1,0.0,0.0,0.0,1.6129032258064515,0.0,1.6129032258064515,1.6129032258064515,1.6129032258064515,351.0,62,1
2,0.0,0.0,0.0,1.2345679012345678,1.2345679012345678,2.4691358024691357,3.0864197530864197,1.8518518518518516,427.0,162,3,0.0,0.0,0.0,3.0927835051546393,1.0309278350515463,0.5154639175257731,2.0618556701030926,2.5773195876288657,502.0,194,1
1,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,2.857142857142857,241.0,35,17,0.0,0.0,0.0,1.570113697888468,2.382241472658365,5.089334055224689,0.16242555495397942,2.8153762858689766,272.0,1847,1
